,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-06-08 00:00:00,10,290,98.54892327643724,84.10797372243188,5.1151886667,8.935391749999999,133.400355,142.490317916675,271.1388006667,13,11,878,878
AE,2020-06-08 01:00:00,10,291,97.1976968136302,84.58320618880101,5.1215133333,8.9222076667,133.3393016667,142.53385516665,271.0268613333,13,10,884,884
AE,2020-06-08 02:00:00,9,290,96.81697038896549,84.91636947148518,5.1187583333,8.936607166675,133.422325,142.466999749975,270.89907266669996,12,11,880,880
AE,2020-06-08 03:00:00,9,287,97.49546163240551,85.2533467737701,5.16369,8.954447,133.420555,142.5929125,271.2928253333,12,8,862,861
AE,2020-06-08 04:00:00,9,288,98.05918252499961,84.76862904630964,5.1945946667000005,9.003154499975,133.45002583335,142.48088041670002,270.7679493333,12,10,867,867
AE,2020-06-08 05:00:00,10,289,100.39962481337959,83.82599934534963,5.0947216667,8.9844733333,133.42013500000002,142.58941399999998,270.77379033330004,13,10,871,871
AE,2020-06-08 06:00:00,9,287,102.48114924854664,85.43117934663464,5.16524,8.998366833350001,133.5218316667,142.62270316665,395.0302025,12,9,863,857
AE,2020-06-08 07:00:00,10,291,100.61068546174133,83.78260579355828,5.019044999999999,8.97313083335,133.39025,142.5901075,271.603392,13,11,880,874
AE,2020-06-08 08:00:00,10,290,100.58733353344789,83.71470507360033,5.2319163333,9.036968583324999,133.46587666665,142.57339308335,270.867727,13,11,872,868
AE,2020-06-08 09:00:00,9,285,101.79646622912419,83.79597098823628,5.137373,9.0348046667,133.5480683333,142.6093113333,270.5434926667,12,9,857,857
AE,2020-06-08 10:00:00,9,287,102.33935284378707,83.4166630547317,5.2112876667000005,9.000261,133.5176233333,142.62925483335,271.3488423333,12,8,861,853
AE,2020-06-08 11:00:00,9,287,102.37168884901432,83.42053750768225,5.0981693332999996,9.002025499999998,133.53606499999998,142.61485,271.53319366669996,12,9,857,854
AE,2020-06-08 12:00:00,9,285,101.50167890292276,83.91678635845768,5.168105000000001,8.98582,133.5456783333,142.6404886667,271.26923666669995,12,7,851,848
AE,2020-06-08 13:00:00,9,288,101.67405872025691,83.48836382788238,5.2079416667,8.997596000025,133.4766641667,142.6120661667,271.57246499999997,12,10,865,862
AE,2020-06-08 14:00:00,9,285,102.46438655918175,83.5096995953652,5.1893093333,9.0372636667,133.54038500000001,142.588592,270.8947983333,12,9,848,846
AE,2020-06-08 15:00:00,10,290,100.80370131712625,83.62999736180032,5.2355396667,8.994134249999998,133.49058166665,142.606473583325,270.76469433330004,13,11,876,874
AE,2020-06-08 16:00:00,10,289,100.24466231211144,83.95493360121661,5.137082,9.010677000000001,133.4574833333,142.5502196667,271.1943503333,13,11,870,867
AE,2020-06-08 17:00:00,9,286,101.8948488417245,83.65289659440535,5.1599146667,8.977536749999999,133.52896333335002,142.623692999975,271.0326723333,12,9,854,850
AE,2020-06-08 18:00:00,10,291,100.96930950022508,83.45746775751864,5.2038153333,9.03175916665,133.468705,142.55035366665,271.4674186667,13,10,878,873
AE,2020-06-08 19:00:00,9,285,102.0646592128635,83.98848855677969,5.161258,9.0740003333,133.5291966667,142.6238713333,271.031164,12,8,851,847
AE,2020-06-08 20:00:00,10,286,101.37728556258878,83.71962093593643,5.1423366667,8.983890499975,133.47671333335,142.549338833325,270.96837566669996,13,9,858,857
AE,2020-06-08 21:00:00,9,287,101.8804750225317,83.34561270614739,5.1101980000000005,8.98179666665,133.4364683333,142.59831316665,271.0468163333,12,9,864,861
AE,2020-06-08 22:00:00,10,289,100.94943488846853,83.42210056514034,5.1053406667,8.950461666699999,133.4355166667,142.5452906667,271.5501963333,13,9,871,867
AE,2020-06-08 23:00:00,10,291,99.20947548980408,84.50665736498635,5.1497386667,9.00802616665,133.4524683333,142.55596683329998,274.046783,13,12,887,887
AL,2020-06-08 00:00:00,8,36,40.78785164815279,18.2601805336678,15.181475,35.120686249975,35.170585333350004,35.275724750025,101.607065,8,4,96,96
AL,2020-06-08 01:00:00,9,38,39.93475091579474,18.280143520908467,12.886407,35.13138891667501,35.21823583335001,35.288265416674996,101.84318,9,6,106,106
AL,2020-06-08 02:00:00,9,38,39.015345877197376,19.167931041595583,5.180594999999999,35.1105990833,35.1655726667,35.258468666675,101.59419,9,4,102,102
AL,2020-06-08 03:00:00,9,37,40.01919125225135,18.529144711328495,13.307151999999999,35.093634,35.1550143333,35.2262796667,100.82131,9,5,101,101
AL,2020-06-08 04:00:00,9,37,40.69306980180541,18.013027987585865,13.136821,35.1044863333,35.184469666700004,35.248222,101.55929,9,5,101,101
AL,2020-06-08 05:00:00,8,36,40.69789640740834,18.354633684994052,15.220415,35.111143750000004,35.136822833349996,35.228249416675,102.16579,8,4,96,96
AL,2020-06-08 06:00:00,9,37,39.73656818018378,18.96462471063241,5.09053,35.107338,35.1698196667,35.2524653333,102.1653,9,4,99,99
AL,2020-06-08 07:00:00,9,41,37.53864426829757,19.712224824109658,5.51733,35.1054553333,35.143483,35.2611983333,101.27621500000001,9,4,111,111
AL,2020-06-08 08:00:00,10,47,34.8343872368851,19.162347340072127,5.2688616667,35.060275,35.1445146667,35.244648,102.07711,10,7,137,137
AL,2020-06-08 09:00:00,9,39,46.6375075213641,59.28545700721047,7.219028333300001,35.138132166649996,35.209818,35.32547316665,391.353535,9,4,105,105
AL,2020-06-08 10:00:00,9,37,39.914503558551345,19.248720493444118,5.31454,35.1248083333,35.1975246667,35.3040953333,102.095535,9,4,99,99
AL,2020-06-08 11:00:00,10,41,37.47063808942927,20.464625747821003,7.453671666699999,35.1010386667,35.164507,35.2355773333,102.457525,10,5,113,113
AL,2020-06-08 12:00:00,9,38,39.938061898247355,18.179889549799977,13.260689999999999,35.14124933332501,35.23413283335,35.317825083325,100.91301,9,6,106,106
AL,2020-06-08 13:00:00,9,37,40.057162792789185,19.54248986105291,6.1830983333,35.159634000000004,35.2167253333,35.347098333299996,101.797375,9,4,99,99
