,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-05-16 00:00:00,8,196,122.81873706207405,79.78198349316311,5.1747283333,87.747926458325,136.51337016665002,144.629584999975,263.53029100000003,10,6,588,583
AE,2020-05-16 01:00:00,8,194,123.39843255927683,79.84015312511487,5.148055,95.38562041665,136.40304566665,144.48641591667499,263.2777096667,10,5,581,576
AE,2020-05-16 02:00:00,9,196,122.99285921598876,79.73773252436283,5.1165183333,94.600485000025,136.33574633335002,144.66448375,263.5481736667,11,6,587,583
AE,2020-05-16 03:00:00,9,198,121.85009296296361,80.33966285563709,5.1535683333,33.12588291665,136.3472988333,144.6118961667,264.32100333330004,11,7,597,597
AE,2020-05-16 04:00:00,9,196,123.39336727534335,79.60588539793378,5.1672066667,100.965872500025,136.280662,144.62023516665,263.63300066669996,11,7,585,584
AE,2020-05-16 05:00:00,8,198,122.51120931186861,79.90894799460466,5.0624083333,101.6577366667,136.35454566664998,144.550233499975,263.744242,10,6,587,585
AE,2020-05-16 06:00:00,9,196,124.55587383605102,79.0788494031604,5.2407900000000005,101.868628750025,136.33556299999998,144.52246858335,263.7835353333,11,7,584,580
AE,2020-05-16 07:00:00,9,198,122.8590481811459,79.89921432665659,5.1240383333,79.138588958325,136.48206449999998,144.63956833330002,263.90844733330005,11,8,593,588
AE,2020-05-16 08:00:00,8,196,124.21657118027044,79.47892773015887,5.186735,101.8843308333,136.387676,144.59321841669998,264.034653,10,7,584,577
AE,2020-05-16 09:00:00,10,199,122.29896675192572,80.08177885968455,5.158525,57.93076,136.3109686667,144.6756855,263.6191303333,12,9,602,596
AE,2020-05-16 10:00:00,9,198,123.48707606060704,79.44862106181728,5.180255000000001,101.686092500025,136.35077783330001,144.61203591665,263.6621123333,11,8,594,588
AE,2020-05-16 11:00:00,8,197,123.37704444264209,79.64150824155033,5.1390233333,101.6616066667,136.4405566667,144.6912323333,263.8428186667,10,8,592,591
AE,2020-05-16 12:00:00,8,197,123.78289093739188,79.33270771580919,5.1780416667,101.68276,136.4349803333,144.5586066667,264.0402213333,10,7,591,586
AE,2020-05-16 13:00:00,8,197,122.40471310659439,80.02221306648964,5.293066666700001,93.8304166667,136.45488400000002,144.5578383333,263.8901686667,10,7,594,590
AE,2020-05-16 14:00:00,9,198,122.99876578855456,80.00403141059623,5.188705000000001,101.635631250025,136.41587850000002,144.625675833325,264.4673876667,11,9,594,587
AE,2020-05-16 15:00:00,8,196,123.43723260799489,79.84988157426436,5.152355,101.7187825,136.4852315,144.63172950002502,264.5585476667,10,6,583,577
AE,2020-05-16 16:00:00,8,197,124.09025721708835,79.0664504734215,5.2360383333,101.70485500000001,136.4404573333,144.8209163333,264.05606366669997,10,7,589,580
AE,2020-05-16 17:00:00,8,197,122.81257685346804,80.1016477891896,5.2053533333,101.57289,136.5301276667,144.6796813333,263.7585403333,10,7,589,584
AE,2020-05-16 18:00:00,8,196,124.18586001190506,79.11089486239793,5.1620550000000005,101.6579679167,136.50249250000002,144.74202758335,263.9521343333,10,6,588,584
AE,2020-05-16 19:00:00,8,195,123.94140907435492,79.62245255690532,5.2264366667,101.753385,136.5621856667,144.6371243333,264.37821,10,5,579,578
AE,2020-05-16 20:00:00,8,198,123.60999390269596,79.16525474380218,5.2870066667,101.78343583335001,136.441444,144.63854783335,263.50723999999997,10,8,590,588
AE,2020-05-16 21:00:00,9,197,122.54368754907212,80.05741226837159,5.0585733333,94.0479916667,136.346829,144.6187123333,263.21454666669996,11,6,588,584
AE,2020-05-16 22:00:00,8,194,124.72474126804116,79.24651110886711,5.1222466667,101.6763195833,136.5927575,144.5725186667,263.36060933330003,10,5,580,575
AE,2020-05-16 23:00:00,8,195,122.99819146239233,80.47430976676368,5.1012633332999995,57.96536916665,136.4232176667,144.6203565,263.50502366669997,10,6,579,576
AL,2020-05-16 00:00:00,10,52,29.857740782051923,24.57070862985684,5.6213816667,5.962062916675,33.303049333299995,33.377999333350004,129.75591,10,5,146,146
AL,2020-05-16 01:00:00,10,53,29.150759300637738,21.33465616845539,5.196815,5.8714966667,33.3194906667,33.398580333299996,101.067515,10,6,151,151
AL,2020-05-16 02:00:00,9,39,36.10634134188718,21.967844494908256,5.1170966667,32.21238983335,32.2756566667,32.62982366665,125.99296499999998,9,4,105,105
AL,2020-05-16 03:00:00,9,37,37.79565638739459,21.179201292623546,8.326625,32.2311736667,32.263277,32.338465,125.34871000000001,9,4,99,99
AL,2020-05-16 04:00:00,9,37,37.9292663355892,21.06650186933664,12.17663375,32.2095586667,32.290634000000004,32.3608286667,125.92556,9,5,100,100
AL,2020-05-16 05:00:00,8,36,38.63098677777222,20.97693144582261,15.166595000000001,32.224168083325,32.280029,32.350695583299995,126.501395,8,4,96,96
AL,2020-05-16 06:00:00,8,36,38.81863296295833,21.463284201906056,15.17256,32.233294916700004,32.27356783335,32.343893333349996,126.310565,8,4,96,96
AL,2020-05-16 07:00:00,9,37,37.893816711705405,21.64585251566557,6.183063333300001,32.2691833333,32.294195333299996,32.3470846667,124.9476,9,4,99,99
AL,2020-05-16 08:00:00,10,38,37.214491438594735,21.798509134712468,5.36031,32.2323875,32.28042583335,32.3806330833,125.51088999999999,10,5,104,104
AL,2020-05-16 09:00:00,9,37,37.7717772072054,20.988048333205608,9.452638333300001,32.2415566667,32.258801,32.329743666700004,124.84271000000001,9,4,99,99
AL,2020-05-16 10:00:00,9,38,37.7723012157842,20.948592805354288,5.500533333300001,32.225952333349994,32.261363,32.396903166675,125.642315,9,5,104,104
AL,2020-05-16 11:00:00,10,41,35.75213492357561,21.40450344610853,6.779138333300001,32.231142999999996,32.2876846667,32.4337523333,124.84283500000001,10,6,115,115
AL,2020-05-16 12:00:00,9,37,37.7657970991,21.198644788106147,5.633344999999999,32.266019666700004,32.317605666700004,32.4147676667,125.0939,9,4,99,99
