,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-06-20 00:00:00,10,287,98.18580489244937,85.06294668885624,5.0624766667,9.5651755,137.1928316667,144.1314111667,265.7508793333,13,9,864,864
AE,2020-06-20 01:00:00,9,288,97.57727014004729,85.19342520719862,5.044008,9.541782583349999,137.1618475,144.092456749975,267.5953246667,12,9,867,867
AE,2020-06-20 02:00:00,9,285,98.54432863216427,85.19954995243555,5.010298000000001,9.5469143333,137.1401666667,144.1047093333,266.2288706667,12,7,853,853
AE,2020-06-20 03:00:00,10,289,97.31743710311424,85.33342514953075,5.1429616667,9.5114246667,137.1770266667,144.099651,267.588865,13,10,873,873
AE,2020-06-20 04:00:00,9,287,97.9401364137028,85.25173465957327,5.0953366667,9.52662916665,137.181405,144.1072138333,266.477665,12,9,865,865
AE,2020-06-20 05:00:00,10,287,97.94271639442371,85.2417507654977,5.183883,9.56165616665,137.210615,144.1333735,266.6203723333,13,9,865,865
AE,2020-06-20 06:00:00,9,286,98.27497431118817,85.15925164181219,5.1700433333,9.562791749999999,137.14470833335,144.208934000025,266.106702,12,8,860,860
AE,2020-06-20 07:00:00,9,285,98.54688599356672,85.14563518273344,5.0590483333,9.632857000000001,137.1661116667,144.1981633333,265.721939,12,7,855,854
AE,2020-06-20 08:00:00,10,290,97.38099410183858,85.12767675128738,5.2038926667,9.550835666649999,137.2178358333,144.161841583325,266.79841066669997,13,10,880,880
AE,2020-06-20 09:00:00,9,290,97.3121541395403,85.0552282922293,5.062277,9.59058033335,137.2147225,144.15978216665,265.81546000000003,12,11,880,880
AE,2020-06-20 10:00:00,9,289,97.68568637750971,85.05300732473553,5.2218526667,9.618789,137.1971216667,144.177727,265.751079,12,11,875,874
AE,2020-06-20 11:00:00,10,289,97.40295122029967,85.27604345478959,5.1725473333,9.5741376667,137.2066366667,144.1669256667,265.98376233330004,13,10,875,875
AE,2020-06-20 12:00:00,9,286,98.38734349999929,85.204776049383,5.193348,9.576383166675,137.25979333335,144.20053475,265.794494,12,8,860,860
AE,2020-06-20 13:00:00,9,288,97.95579689398086,85.0252297656898,5.147308,9.584047000024999,137.18606666665,144.16142874999997,265.9019666667,12,10,870,870
AE,2020-06-20 14:00:00,9,287,97.98862622067281,85.2649497381771,5.183889,9.584989333349998,137.2269883333,144.15296766665,265.62102166669996,12,8,865,865
AE,2020-06-20 15:00:00,10,287,98.29006051173168,85.07175312802217,5.2431953333,9.617215,137.2395633333,144.15360750000002,267.1407066667,13,9,865,865
AE,2020-06-20 16:00:00,9,287,98.28950518071917,85.0223747813977,5.0939056667000004,9.650888666650001,137.2640616667,144.1654535,265.8542653333,12,9,865,864
AE,2020-06-20 17:00:00,9,286,98.20960940466296,85.14498346394433,5.2268763333,9.615202250025,137.2536075,144.18794508335,265.767526,12,8,860,860
AE,2020-06-20 18:00:00,9,289,97.73733280922555,85.11189941226334,5.17361,9.611188,137.2526183333,144.1696806667,265.8997806667,12,11,875,875
AE,2020-06-20 19:00:00,10,287,97.91077442566822,85.12953426274723,5.1009203332999995,9.59923516665,137.219925,144.1549085,265.988789,13,8,863,863
AE,2020-06-20 20:00:00,10,271,103.66988058548522,84.36868835425395,5.2248716667,11.358297,138.9838216667,143.57964016665,265.6072086667,13,9,817,817
AE,2020-06-20 21:00:00,9,260,107.29627836871953,83.8854383559436,5.06787,11.365973416674999,141.98477533335,143.3941634167,266.2875226667,12,11,790,790
AE,2020-06-20 22:00:00,9,259,107.60090094723436,83.75910045764626,5.1339816667000004,11.3212856667,141.9258243333,143.38489049999998,265.199255,12,9,785,785
AE,2020-06-20 23:00:00,8,257,108.38785130298365,83.65876678470346,5.14513,11.315045333299999,141.92247533329999,143.4080896667,265.62032400000004,11,9,775,775
AL,2020-06-20 00:00:00,8,37,38.59132798018379,18.574674469564457,15.811314999999999,32.5974376667,32.6427963333,32.7252953333,102.340215,8,5,101,101
AL,2020-06-20 01:00:00,9,37,38.02124499999729,19.033096359064416,15.837620000000001,32.6168996667,32.6553863333,32.7453706667,102.20204,9,4,99,99
AL,2020-06-20 02:00:00,9,39,37.955215832484626,18.593502480649697,12.793003,32.5988785,32.63807,32.7253975,101.82882,9,6,111,111
AL,2020-06-20 03:00:00,10,38,36.98210483333421,19.496406296331457,5.22253,32.58928741667499,32.6242521667,32.686014083299995,102.07896,10,5,104,104
AL,2020-06-20 04:00:00,8,36,38.75750790740555,19.42149229491418,15.821035,32.617953499975,32.66665833335,32.777259166675,108.44375500000001,8,4,96,96
AL,2020-06-20 05:00:00,9,39,37.89644883589487,18.68701553307031,12.615233,32.6150616667,32.645119,32.7415743333,103.032415,9,6,111,111
AL,2020-06-20 06:00:00,9,38,37.86084871403421,18.790110060003286,12.597425999999999,32.614135999975,32.65536,32.842611333324996,100.82704,9,6,106,106
AL,2020-06-20 07:00:00,9,38,37.92966517193158,18.873488141408664,12.723148,32.6184775,32.67035866665,32.813394999974996,102.533215,9,6,106,106
AL,2020-06-20 08:00:00,9,39,37.852780762387184,18.43618948187992,13.150220000000001,32.60998,32.656489,32.74109966665,101.223125,9,7,111,111
AL,2020-06-20 09:00:00,9,37,37.705703657659456,19.276571630724035,6.4817166667,32.6076186667,32.6617386667,32.7699746667,102.60613000000001,9,4,99,99
AL,2020-06-20 10:00:00,8,36,38.610524370374996,18.880400879602746,15.930554999999998,32.616502999975,32.6515456667,32.779956666675005,102.38918000000001,8,4,96,96
AL,2020-06-20 11:00:00,8,36,38.57393569444166,18.805484056651135,15.853964999999999,32.60927483335,32.658612,32.762542000025,102.20209,8,4,96,96
AL,2020-06-20 12:00:00,9,39,37.896498907692305,18.508115945670983,12.68853,32.66757833335,32.705121000000005,32.802763,101.526865,9,7,111,111
AL,2020-06-20 13:00:00,8,37,38.56675015495946,18.610818122551187,16.475165,32.619223,32.6939873333,32.78808,102.43194,8,5,101,101
