,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-03-20 00:00:00,7,122,155.23018696311146,70.95934701900019,7.931813000000001,106.24038750000001,144.879801,157.142997916675,262.98214233330003,9,6,370,368
AE,2020-03-20 01:00:00,6,121,154.7030396721736,72.23024042784253,13.885378333299998,105.2769266667,144.88836,158.1482366667,262.7919226667,8,5,365,365
AE,2020-03-20 02:00:00,7,121,155.076337356748,72.09482438055562,6.343045,106.0311683333,144.8906296667,158.3488133333,262.622836,9,5,364,364
AE,2020-03-20 03:00:00,6,122,155.2255534934459,71.06332937919888,6.171227200000001,105.40954791669999,144.8586585,159.019457083325,263.11812433330005,8,6,370,370
AE,2020-03-20 04:00:00,7,121,155.80276970523306,70.96183607862966,6.004333,106.3220766667,144.8868813333,158.0224933333,263.1023143333,9,5,364,363
AE,2020-03-20 05:00:00,8,123,156.44955261030086,69.03934373263195,5.8501644,108.8716908333,144.96313999999998,158.6206725,263.410316,10,7,374,374
AE,2020-03-20 06:00:00,7,121,162.4476779848496,62.374263134960415,5.03596,127.73021999999999,144.9893133333,157.8409466667,263.1655496667,9,4,358,357
AE,2020-03-20 07:00:00,6,121,164.80278095798516,59.314483417797646,13.71176625,131.381995,145.15085,160.7591216667,262.6022376667,8,5,358,353
AE,2020-03-20 08:00:00,7,121,163.5795739063354,61.90933550482031,6.376993333300001,129.60567,145.0276586667,163.0827183333,263.257192,9,4,358,353
AE,2020-03-20 09:00:00,7,119,163.96178507703198,62.51706195783278,5.0121416667,138.27442166665,145.2500683333,210.3510415,262.8645653333,9,4,353,346
AE,2020-03-20 10:00:00,7,123,159.60396922357234,66.58837694634516,7.778992,125.70519750000001,145.1458776667,159.773135,262.94839233330003,9,6,372,368
AE,2020-03-20 11:00:00,7,122,151.21501700000093,77.4221515300989,5.0155116667,105.4041054167,145.26964866665,159.12801041670002,262.85033500000003,9,5,368,368
AE,2020-03-20 12:00:00,6,119,160.55454771008652,68.46637975206541,13.933105,138.3377541667,145.54538300000002,211.11192483334997,263.264801,8,4,355,352
AE,2020-03-20 13:00:00,6,118,158.20260137288128,72.1739075831606,13.909965,138.344352499975,145.45768483335002,236.77642416665,263.5403606667,8,4,352,352
AE,2020-03-20 14:00:00,6,117,169.3557927792034,56.98713239267049,104.8375083333,138.431455,145.7458216667,262.615634,263.3696826667,8,4,338,332
AE,2020-03-20 15:00:00,6,121,165.123099687324,60.163803238328825,12.831628,131.356625,145.5248,159.3188166667,263.6508346667,8,5,359,356
AE,2020-03-20 16:00:00,6,119,162.50265177871015,65.49296198894113,14.0067333333,138.2675575,145.593771,211.3657875,263.7958043333,8,4,356,355
AE,2020-03-20 17:00:00,7,124,152.20616802285085,75.84451471982726,5.003085,106.36628375,145.54306283335,160.31031041665,263.66074533330004,9,5,373,373
AE,2020-03-20 18:00:00,6,120,154.01137699721832,76.15447656149139,13.873085000000001,130.35657208335,145.8512905,186.92548991665,264.2163653333,8,4,360,360
AE,2020-03-20 19:00:00,6,120,155.62545978333495,77.74648983520804,13.760525,130.4987166667,145.7278795,251.07047508330004,327.6555046667,8,4,360,360
AE,2020-03-20 20:00:00,7,119,163.09059478571174,69.14779090022535,6.1780040000000005,138.2302658333,145.30994099999998,262.5935975,303.3147846667,9,5,355,354
AE,2020-03-20 21:00:00,7,120,160.01838855416594,68.73353062772868,5.295146,136.19985500002502,145.2379468333,184.70332266664997,263.1755463333,9,6,362,357
AE,2020-03-20 22:00:00,7,141,139.80478008156027,80.59011384004195,5.0431316667,104.9351,144.9800326667,155.1070816667,263.48844133330005,9,4,422,416
AE,2020-03-20 23:00:00,7,150,131.99485678333397,83.7490825359574,5.027065,96.398791875,141.78854333335,154.7014383333,263.27736400000003,9,4,444,443
AL,2020-03-20 00:00:00,9,51,30.891521143790193,20.957881457709732,7.7374333333,7.87356166665,35.235723,35.32496116665,100.15998,9,4,141,141
AL,2020-03-20 01:00:00,10,53,30.18387885534339,21.00402613470877,7.7425233333,7.8766366667,35.242189,35.297884,100.252565,10,5,149,149
AL,2020-03-20 02:00:00,10,53,30.773054233958483,20.765678560329693,7.7062116667,7.8312233333000005,35.231937,35.2934596667,99.35893,10,6,151,151
AL,2020-03-20 03:00:00,9,53,30.600857182392446,20.843649558102886,6.7543,7.841661666699999,35.2222066667,35.3545383333,99.033665,9,5,147,147
AL,2020-03-20 04:00:00,9,51,31.073654084962758,21.11631017148161,7.7263866667,7.85241833335,35.2568083333,35.29240966665,98.77067,9,4,141,141
AL,2020-03-20 05:00:00,9,52,30.51556269871154,20.906401201485608,7.7117833333000005,7.8945275,35.2109495,35.2838688333,99.880105,9,5,146,146
AL,2020-03-20 06:00:00,10,54,29.530012654320362,21.28942423938986,5.3003316667,7.812227499975,35.21654433335,35.28083058335,100.521005,10,4,150,150
AL,2020-03-20 07:00:00,10,52,30.410516673074998,21.111261846932905,5.000415,7.8504595833,35.225457,35.2946594167,99.94554000000001,10,4,144,144
AL,2020-03-20 08:00:00,11,58,28.265472758615523,20.867201875015194,5.6740266667,7.879407500024999,35.20343283335,35.309239416675,98.34498,11,5,164,164
AL,2020-03-20 09:00:00,10,55,29.09817189697456,21.348935602769995,5.1590666667,7.93626666665,35.2338463333,35.315501,99.313075,10,4,153,153
AL,2020-03-20 10:00:00,10,58,27.898005120691387,20.92017930799856,5.498756666699999,7.799897500025,34.70730883335,34.846967750025,99.24424499999999,10,5,164,164
AL,2020-03-20 11:00:00,10,61,26.57562808743278,21.189373452091814,5.1883716667,7.3589883333,34.6648446667,34.801876,100.68376500000001,10,4,171,171
AL,2020-03-20 12:00:00,10,55,29.197037121212738,20.809847211002978,6.1773033333,7.383402500000001,34.7170683333,34.81104716670001,99.02558,10,4,153,153
AL,2020-03-20 13:00:00,9,51,30.51778603268235,21.056764914139666,7.168801666699999,7.8204649999999996,34.7254446667,34.77255233335,100.37471500000001,9,4,141,141
