,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-05-03 00:00:00,8,193,121.41249234456113,78.62905971901235,5.05973,60.773534999999995,136.9324816667,143.883542,260.6172653333,10,5,577,577
AE,2020-05-03 01:00:00,9,190,123.8202206026352,77.32741262132646,5.08761,104.70736124997501,136.77761366664998,144.10526000000002,257.1411093333,11,6,571,569
AE,2020-05-03 02:00:00,9,194,118.88593905928293,79.83160549453397,5.0187966667,18.432100416675,136.7890851667,143.951409166675,257.56120066669996,11,7,586,584
AE,2020-05-03 03:00:00,8,193,120.4895462357507,79.4740982388512,5.0065816667,28.9989016667,136.7583036667,144.0369853333,257.57038766669996,10,6,581,580
AE,2020-05-03 04:00:00,8,192,119.66619825868128,79.59801507898138,5.0044483333,30.224927083300003,136.78769533335,143.91936775000002,258.4144313333,10,5,574,574
AE,2020-05-03 05:00:00,8,189,124.32085988007242,76.8600820025647,5.0058983333,103.1841866667,136.8092846667,144.0264446667,257.9568053333,10,6,568,567
AE,2020-05-03 06:00:00,8,196,120.14603660646218,78.73821706325303,5.0436533333,21.980610500025,136.79651766665,144.048648750025,257.61150299999997,10,9,594,594
AE,2020-05-03 07:00:00,8,197,121.02761760338385,77.91248696980465,5.030465,76.04171,136.7624626667,143.9105576667,257.9642836667,10,8,593,591
AE,2020-05-03 08:00:00,8,194,124.45533958419226,76.25544578512216,5.046505000000001,107.5852845833,136.84811133329998,144.082810833325,257.543631,10,7,577,576
AE,2020-05-03 09:00:00,8,194,124.2327840130567,76.39529968846145,5.00304,107.53056208334999,136.81462883335,144.12754966670002,257.574932,10,7,580,579
AE,2020-05-03 10:00:00,8,191,123.9251805794069,77.00564934717212,5.0490283333,103.2482058333,136.8117546667,143.96602233335,257.9390313333,10,6,572,569
AE,2020-05-03 11:00:00,8,192,126.11046609184062,75.60362248814938,5.0773533333,108.13754333335,136.8943888333,143.9965115833,257.67133866669997,10,9,573,573
AE,2020-05-03 12:00:00,8,189,126.45823629946985,75.91405292060949,5.1596983333,107.8425016667,136.8503666667,144.194141,257.7154116667,10,7,563,562
AE,2020-05-03 13:00:00,9,194,123.63925997766495,76.8944953003573,5.0890633332999995,107.714289166675,136.883776,144.108502583325,257.8148526667,11,8,585,583
AE,2020-05-03 14:00:00,9,193,121.37509193661137,78.6805532161102,5.0798133333,38.591343333299996,136.8517526667,144.067335,257.8775783333,11,9,581,578
AE,2020-05-03 15:00:00,8,187,128.4570709654203,74.63580453280039,5.03356,108.04534000000001,136.8531776667,144.00869383334998,259.119725,10,6,559,558
AE,2020-05-03 16:00:00,9,194,123.28346004570979,77.06630512630892,5.0422466667000005,106.212565,136.85837383335002,144.0314281667,257.59831,11,8,583,581
AE,2020-05-03 17:00:00,8,195,123.84222855812051,76.54883637769035,5.062055,107.59827333335,136.803796,143.99842999999998,258.1654833333,10,10,591,588
AE,2020-05-03 18:00:00,9,194,122.46961400343346,77.55872480055238,5.110365,98.566039375,136.8184098333,144.04257083329998,257.09144,11,7,584,583
AE,2020-05-03 19:00:00,9,199,120.96268459966483,77.76320491129239,5.0266266667,90.96531716665,136.79193,143.94340716665,257.56646866669996,11,8,602,602
AE,2020-05-03 20:00:00,9,193,122.74592393799637,77.53994248445031,5.1163133333,101.1969516667,136.78638,143.95223000000001,257.981696,11,7,584,583
AE,2020-05-03 21:00:00,9,195,119.31891241965947,79.63186540865927,5.0278599999999996,18.9593491667,136.7196136667,143.77780433335,258.9393256667,11,7,588,586
AE,2020-05-03 22:00:00,9,190,122.1447352266674,78.37356904673935,5.0055783333,68.3625216667,136.73783916665,143.74486466665,257.433988,11,7,574,574
AE,2020-05-03 23:00:00,9,192,121.67973026128277,78.23551190764258,5.0225316667,72.29044208335,136.70929533335,143.8108034167,257.76597933330004,11,7,577,577
AL,2020-05-03 00:00:00,8,36,38.077254120372224,18.73791839007346,15.15569,32.227854750025,32.276348,32.352475499975,104.79568,8,4,96,96
AL,2020-05-03 01:00:00,8,36,38.01527637963055,18.68146343056978,15.12706,32.1989644167,32.25019466665,32.302138416649996,105.696855,8,4,96,96
AL,2020-05-03 02:00:00,9,37,39.013856045040555,22.74786173365146,15.152495000000002,32.187707,32.2355033333,32.3100563333,124.85843999999999,9,5,101,101
AL,2020-05-03 03:00:00,9,37,37.6185718018027,18.425313426017404,15.127865,32.186771666700004,32.239143,32.387670666700004,104.647085,9,5,101,101
AL,2020-05-03 04:00:00,8,37,37.957564491889194,18.357312725828418,15.355245000000002,32.187443,32.2264986667,32.316653333299996,105.67532,8,5,101,101
AL,2020-05-03 05:00:00,9,38,37.37042212632106,18.576228565594363,13.372133999999999,32.219945166675,32.30037466665,32.40430775,105.220165,9,6,106,106
AL,2020-05-03 06:00:00,8,36,38.63565050000001,20.741491157130266,15.17588,32.239507916674995,32.2788158333,32.353986333349994,122.53733999999999,8,4,96,96
AL,2020-05-03 07:00:00,8,37,38.065301288286484,18.539552357171054,15.169325,32.2256553333,32.2682446667,32.365887,105.951815,8,5,101,101
AL,2020-05-03 08:00:00,9,38,36.79907385964474,19.083754877358903,12.988825,32.21725333335,32.272278666649996,32.3273346667,104.590115,9,6,102,102
AL,2020-05-03 09:00:00,8,36,38.06484949073612,18.694732714757382,15.22751,32.205949666675004,32.248324499999995,32.3179495833,105.10638999999999,8,4,96,96
AL,2020-05-03 10:00:00,8,36,38.10273436111111,18.766328798594447,15.171714999999999,32.234118166674996,32.2549635,32.35538083335,105.694355,8,4,96,96
AL,2020-05-03 11:00:00,8,37,38.154177879281086,18.516492618824746,15.210975,32.2349276667,32.2815386667,32.3688696667,105.685255,8,5,101,101
AL,2020-05-03 12:00:00,9,37,37.45275927027298,18.93987801107172,13.081503,32.2548236667,32.298212,32.399149,105.69681499999999,9,5,101,101
AL,2020-05-03 13:00:00,8,36,38.095605666661115,18.705557077176977,15.16585,32.252396749999996,32.29172,32.349607499974994,105.22970500000001,8,4,96,96
