,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-04-12 00:00:00,7,131,88.52743492442751,100.00060177170778,5.0434983333,11.889063,23.5505666667,117.39129458335,260.8527246667,9,6,394,393
AE,2020-04-12 01:00:00,8,131,88.38111600916262,99.92053806939957,5.0453266667,11.8516178333,25.546925,110.60819375,260.0016766667,10,7,395,393
AE,2020-04-12 02:00:00,7,133,86.27177677694435,99.98851683046762,5.0055533333,11.980685666700001,22.21997,115.70388999999999,260.3002183333,9,5,398,395
AE,2020-04-12 03:00:00,7,134,82.49865460622313,100.29659461894605,5.068230000000001,12.076431750000001,22.8814475,103.46025,261.15021333330003,9,6,405,405
AE,2020-04-12 04:00:00,7,133,86.32056411277819,99.85789059135601,5.007185,11.8795596667,24.432445,110.3431233333,260.967767,9,5,396,396
AE,2020-04-12 05:00:00,8,134,85.42135810820969,99.92994166781881,5.0029316667,12.098625749999998,22.19782083335,107.362901666675,260.62938333330004,10,7,405,403
AE,2020-04-12 06:00:00,8,130,89.96940821731148,99.70241556416053,5.0917583333,12.283516000025001,24.3884466667,107.703401250025,261.19105033330004,10,6,390,390
AE,2020-04-12 07:00:00,8,132,89.82471264166514,99.906449620557,5.1204433333,12.408330000025,22.61869083335,123.68899312500001,260.8302403333,10,6,395,393
AE,2020-04-12 08:00:00,7,135,86.39499370123556,99.55578516283424,5.0411733333,11.985220166649999,22.7501783333,115.78348125,260.46388333330003,9,5,403,399
AE,2020-04-12 09:00:00,7,130,90.9802442961577,100.13109877294741,5.18502,12.035566750025001,26.181198333350004,121.279443125,260.399606,9,4,385,380
AE,2020-04-12 10:00:00,7,131,90.67286317430079,99.79876338664245,5.1066199999999995,11.9091395,23.1167333333,122.30980833334999,260.10706933330005,9,5,392,390
AE,2020-04-12 11:00:00,7,132,88.47034810101141,100.35629638005011,5.0118683333,11.955338750000001,22.6096975,127.74331375,260.549819,9,5,392,389
AE,2020-04-12 12:00:00,8,132,88.75770198358863,100.20217361530914,5.0879416667,11.98968208335,22.7735375,119.691940000025,260.96860899999996,10,5,398,393
AE,2020-04-12 13:00:00,8,136,86.42934168455882,99.60482359720254,5.163035,11.908877666675,24.175805833349997,122.22783187500002,260.40052633330004,10,8,414,412
AE,2020-04-12 14:00:00,7,132,90.36510621464772,99.63018132491794,5.08171,11.946017749974999,23.2892458333,124.89772041664999,260.19909966669996,9,5,394,393
AE,2020-04-12 15:00:00,8,131,91.45178013740457,99.96672588310305,5.055855,12.202525166700001,22.65455,126.61637583334999,260.3979556667,10,5,395,390
AE,2020-04-12 16:00:00,7,134,88.24349589776192,99.44276171654747,5.062269000000001,11.919321583299999,25.011789999999998,120.525083333325,260.452634,9,5,403,399
AE,2020-04-12 17:00:00,8,136,87.8380533019617,99.4335011576869,5.1200716667,11.930991833299998,23.076700000000002,123.86298312499999,260.129596,10,9,413,410
AE,2020-04-12 18:00:00,8,132,87.36873407778255,100.08876930034168,5.1036066667,12.010223333350002,24.282922499999998,118.48577875000001,260.6958823333,10,6,400,396
AE,2020-04-12 19:00:00,8,136,85.34944505735217,99.55420762862057,5.000825,11.89535875,23.2660175,110.9165645833,260.2287923333,10,5,410,406
AE,2020-04-12 20:00:00,7,131,91.53870069211219,99.82706451092449,5.0298866667,11.996023666700001,23.5326983333,125.23534583335,260.7421553333,9,5,389,385
AE,2020-04-12 21:00:00,7,131,88.5915444236664,100.39797939507814,5.0465283332999995,12.0225255,22.1927083333,116.46499458335,260.47241433330004,9,5,388,384
AE,2020-04-12 22:00:00,8,133,90.2100777954895,99.64865244554562,5.066081666700001,11.9059316667,24.537875,121.8448275,260.8490423333,10,5,399,392
AE,2020-04-12 23:00:00,8,134,88.66104016169325,99.67318870889916,5.0481716667,11.848788583325,23.8640975,122.206201875,262.3159796667,10,7,405,403
AL,2020-04-12 00:00:00,8,36,39.79872044443889,20.41497800890365,32.2024036667,32.263066333325,32.3015965,32.36229391665,106.99731499999999,8,4,96,96
AL,2020-04-12 01:00:00,8,38,38.170911833336845,20.983827601469017,9.516715,32.245167916674994,32.286299,32.36813025000001,107.84147,8,4,102,102
AL,2020-04-12 02:00:00,9,38,38.136516000002636,20.967780476359195,5.9382366667,32.240515250025,32.289793,32.389056250025,107.76721,9,5,104,104
AL,2020-04-12 03:00:00,8,37,39.69034306306215,19.993372483235092,32.1717033333,32.2529473333,32.2845913333,32.373656,107.00840500000001,8,5,101,101
AL,2020-04-12 04:00:00,8,37,38.90647735135135,20.759149644474,8.8058366667,32.2507246667,32.283188,32.3334793333,107.85177,8,4,99,99
AL,2020-04-12 05:00:00,9,37,40.736551252254074,26.948705792690674,13.027146,32.2416363333,32.30192,32.3976566667,162.60064,9,5,101,101
AL,2020-04-12 06:00:00,8,37,38.977013072075685,20.715607435217347,9.202910000000001,32.2567026667,32.2806113333,32.3727626667,107.729235,8,4,99,99
AL,2020-04-12 07:00:00,9,38,38.07382784211053,21.415564621865897,5.134228333299999,32.247116000025,32.304273833349995,32.392390500025,109.89215,9,4,102,102
AL,2020-04-12 08:00:00,9,40,36.670549666675,21.384926668379293,6.2099416667,32.25354191664999,32.2949805,32.436564000025,108.676255,9,4,108,108
AL,2020-04-12 09:00:00,9,37,38.978344342343256,20.414463068190873,12.9519616667,32.259614,32.3114346667,32.4640346667,107.83331499999998,9,5,99,99
AL,2020-04-12 10:00:00,10,43,35.57916886046044,21.445290120791086,5.9017583333,32.21915716664999,32.3059116667,32.46838866665,109.13035500000001,10,6,117,117
AL,2020-04-12 11:00:00,10,39,37.53986762393335,20.993203970512663,7.3663933333000005,32.2756135,32.3062496667,32.4513461667,107.22446000000001,10,5,107,107
AL,2020-04-12 12:00:00,9,37,38.763544054056766,20.65117839903539,5.872858333300001,32.2689936667,32.3140036667,32.3735096667,106.99629499999999,9,4,99,99
