,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-03-31 00:00:00,7,131,87.96715624554807,101.34161140341256,5.0204666667,12.47684566665,23.3966866667,126.35503750000001,261.972765,9,5,388,386
AE,2020-03-31 01:00:00,7,131,91.62136722646648,100.13853516905417,5.0886666667,12.574292666649999,25.39866,120.6921225,261.916148,9,6,391,388
AE,2020-03-31 02:00:00,8,137,87.29863291751607,101.59061511267032,5.0070433332999995,12.3186713333,25.2025466667,110.8770733333,327.42055600000003,10,6,414,412
AE,2020-03-31 03:00:00,7,134,86.5580533532328,100.26931571623754,5.0748266667,12.377089833349999,23.35819,108.252372083325,262.4168716667,9,5,401,397
AE,2020-03-31 04:00:00,8,129,90.19472233979148,101.0257364561412,5.0020283333,12.610639666700001,24.5004283333,119.2213583333,263.12707666669996,10,5,388,383
AE,2020-03-31 05:00:00,8,134,91.20189976865521,99.67375633758533,5.00216,12.30508341665,25.0195958333,126.707904583325,262.54724933330004,10,6,402,397
AE,2020-03-31 06:00:00,8,134,90.6551062922881,100.35372706801196,5.0035099999999995,11.989386166700001,23.971516666649997,128.32497416665,262.5811426667,10,5,401,397
AE,2020-03-31 07:00:00,7,131,90.26062898065959,101.31366022358708,5.0265766667000005,11.964838499999999,23.552051666700002,129.39921625,261.5809836667,9,5,386,385
AE,2020-03-31 08:00:00,7,136,86.12671287475587,100.52125979772262,5.0295366667,11.997967416675,22.822195,123.546488333325,262.248206,9,5,408,404
AE,2020-03-31 09:00:00,7,132,92.75189758232504,100.22903861186298,5.0138866667,12.118321249974999,26.347215833350003,129.534786666675,262.733232,9,6,393,388
AE,2020-03-31 10:00:00,7,135,91.03937435185189,100.01573285843129,5.1066216667,11.9760305,24.3191833333,126.93211500000001,262.399051,9,7,403,399
AE,2020-03-31 11:00:00,8,132,89.84295075378559,101.06815657244304,5.0103933333,12.016171333325001,24.05221333335,128.103744374975,261.9915946667,10,5,395,389
AE,2020-03-31 12:00:00,7,137,89.16634111168028,99.8249252508797,5.051,12.028227000000001,24.7232,127.6997116667,262.319964,9,5,410,409
AE,2020-03-31 13:00:00,7,131,93.73873658473359,100.35062364400663,5.02513,12.07135033335,25.4242783333,128.4816275,262.1322983333,9,6,391,384
AE,2020-03-31 14:00:00,8,135,90.08544352246814,100.23464373794185,5.1221,11.9820495,22.8738333333,129.10893166665,262.325402,10,6,408,403
AE,2020-03-31 15:00:00,7,135,88.63294482222669,100.35153496674428,5.0122783333,12.252198333299999,23.8133916667,125.94881000000001,262.05417666669996,9,6,404,403
AE,2020-03-31 16:00:00,7,131,85.18113767709617,102.01472502874272,5.0046233333,12.07649816665,20.5094116667,118.87459,262.200172,9,5,391,389
AE,2020-03-31 17:00:00,7,128,83.06408515495234,103.21122840570452,5.0475699999999994,12.168017000025001,14.78957833335,105.400852499975,261.99428866669996,9,4,384,382
AE,2020-03-31 18:00:00,7,135,78.93152691728959,101.97274975041739,5.093095,12.01747466665,14.6469333333,105.01249583335,261.60080466669996,9,6,412,412
AE,2020-03-31 19:00:00,7,133,80.10275597243086,102.33722643442937,5.0211316667000006,12.0775606667,14.5599883333,105.0853533333,262.2746956667,9,5,401,401
AE,2020-03-31 20:00:00,8,132,80.51470960732269,102.57632459043201,5.0458516667,11.927370249974999,14.556076666700001,105.1242783333,262.1479096667,10,5,397,396
AE,2020-03-31 21:00:00,7,126,89.24471637301744,103.06780446149789,5.041815,11.9116048333,21.2993425,129.33614125,262.1701306667,9,4,372,367
AE,2020-03-31 22:00:00,8,131,92.36871228498998,101.05295382884502,5.0124866667,11.863555333299999,23.978963333299998,129.66823833335002,262.0619266667,10,5,384,376
AE,2020-03-31 23:00:00,7,130,91.38659380281929,101.382469877915,5.0650633332999995,12.1023233333,23.12618833335,129.179405,262.759452,9,6,388,380
AL,2020-03-31 00:00:00,10,53,30.56071842138302,21.641872075518584,7.166873333300001,7.3434733333,34.6098463333,34.675891666700004,104.32718,10,6,151,151
AL,2020-03-31 01:00:00,10,52,30.819767583332695,21.846896038885962,7.191655,7.283854999975,34.6074816667,34.6799915,103.740315,10,4,144,144
AL,2020-03-31 02:00:00,9,52,31.39997667564616,21.59631088468873,7.1874133333,7.289258749975,34.6096641667,34.70027975,105.789705,9,5,146,146
AL,2020-03-31 03:00:00,9,52,31.43340048204807,21.713033600363495,7.180314999999999,7.2739154166999995,34.61773816665,34.69340583335,106.792025,9,5,146,146
AL,2020-03-31 04:00:00,10,53,30.862925578616974,21.478128757464486,6.008895,7.376666666699999,34.601647,34.6774216667,103.177805,10,5,149,149
AL,2020-03-31 05:00:00,11,54,30.19786025309074,21.717939811320537,7.1821883333,7.361310416675,34.6157175,34.688200333325,104.27951,11,6,154,154
AL,2020-03-31 06:00:00,11,56,29.88274211072321,21.40424414455316,5.5620199999999995,7.274090000025,34.600094999999996,34.662515916675005,104.13158,11,6,160,160
AL,2020-03-31 07:00:00,11,61,28.755358781418032,22.46584443221761,5.959655000000001,7.3540033333000006,34.6032766667,34.6904606667,125.159195,11,5,173,173
AL,2020-03-31 08:00:00,10,61,29.558694414211473,22.54702500304161,5.520861666699999,7.3807333333,34.5876783333,34.665076,127.19747,10,5,173,173
AL,2020-03-31 09:00:00,10,64,26.80920880729062,21.541803071142617,5.297535,7.316350833325001,34.5929805,34.688561166675,104.33019499999999,10,4,180,180
AL,2020-03-31 10:00:00,11,64,27.067225177081262,21.68349893851421,5.3371066667000004,7.356207500025,34.587051833299995,34.686893666675005,104.21935,11,6,184,184
AL,2020-03-31 11:00:00,11,61,27.993268430604914,21.61644862496977,5.7247583333000005,7.280530000000001,34.6226686667,34.714605,103.457635,11,6,175,175
AL,2020-03-31 12:00:00,10,56,27.782056083333934,17.873049920239314,5.1369883333,7.378415833300001,34.637115666650004,34.755696916649995,83.06375,10,4,156,156
