,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-03-16 00:00:00,7,122,159.6163861980919,70.25285038736394,6.305122,114.931178750025,144.6862935,160.182104166675,268.6515606667,9,6,369,367
AE,2020-03-16 01:00:00,7,122,158.4979098565599,71.73274562959904,6.5478916667,112.30078666667501,144.1961555,157.0012108333,268.077185,9,5,368,367
AE,2020-03-16 02:00:00,6,120,158.9543011111141,72.5712333111886,13.927785,135.63168458335,144.75015166665003,184.60840966667502,270.114397,8,4,360,358
AE,2020-03-16 03:00:00,6,120,159.68328686666413,71.32919552182788,13.84399,135.531812499975,144.64681833335,184.95420666669997,268.0256763333,8,4,360,360
AE,2020-03-16 04:00:00,7,121,161.7433215674926,68.15863165380155,5.1145816667,125.32568,144.6858786667,157.1444683333,270.1704716667,9,4,362,361
AE,2020-03-16 05:00:00,7,123,163.62736985366425,64.67496099157584,5.0441083333,123.09778499999999,144.1475936667,157.25310416669998,268.4665856667,9,4,365,364
AE,2020-03-16 06:00:00,6,119,169.6030252633076,58.88062796818148,95.54871999999999,143.365109,144.7899616667,212.7361078333,268.70807,8,4,347,341
AE,2020-03-16 07:00:00,7,123,165.01214043089425,64.09529440361631,5.02381,130.32354125,144.2047713333,157.45693916665,268.3147846667,9,5,362,351
AE,2020-03-16 08:00:00,7,121,165.7297175674958,64.34346190716735,5.03252,130.28212,144.2358166667,161.7126333333,268.542755,9,4,355,345
AE,2020-03-16 09:00:00,7,122,167.1883829945328,65.49665109588017,5.0867033333,132.30238874999998,144.34984583335,157.305781249975,276.4496233333,9,5,356,347
AE,2020-03-16 10:00:00,6,119,171.36972211120673,62.883611636479316,6.1464684,143.41159066665,144.7725016667,214.5193588333,277.600008,8,5,348,338
AE,2020-03-16 11:00:00,7,122,165.49706221693694,65.44387355305588,6.2120728,131.075093125,144.7404661667,211.231665833325,276.21721433330003,9,6,363,355
AE,2020-03-16 12:00:00,8,123,160.8739195054236,68.98021973329165,5.085531666700001,130.12646999999998,143.971068,162.13436916665,268.736582,10,5,363,358
AE,2020-03-16 13:00:00,7,125,158.02546118933193,65.60151957585165,5.0384766667,128.75228,136.224905,158.89001499999998,315.11147366669996,9,4,361,354
AE,2020-03-16 14:00:00,7,116,163.16583173275504,72.08497899822366,5.00709,133.13830708335,140.5255393333,159.48544541670003,317.60507766669997,9,4,340,334
AE,2020-03-16 15:00:00,8,126,156.7394602010594,68.12959523424378,5.2328983333,123.65435208330001,144.94323783335,157.334725833325,262.97887633330004,10,5,376,375
AE,2020-03-16 16:00:00,7,128,154.1253081614563,71.49282465190667,5.03902,114.59963375000001,144.93550533335,156.91242708329997,319.8532823333,9,5,380,375
AE,2020-03-16 17:00:00,8,126,149.31385573677377,76.69824849899436,5.407298333300001,105.251952500025,144.96313083335,158.295148749975,262.84045933330003,10,5,377,375
AE,2020-03-16 18:00:00,8,124,148.3409993467709,79.24093066752835,5.0861116667,105.05409041665001,144.971524,156.9145795833,263.4274843333,10,5,376,376
AE,2020-03-16 19:00:00,6,117,160.69390018233761,68.78485326899164,13.923445000000001,136.31516000000002,145.004804,261.9302066667,263.4153273333,8,4,346,344
AE,2020-03-16 20:00:00,6,118,163.30419106638396,63.11762932651355,13.9721083333,136.310709166675,144.91217216665,235.58978066669997,263.507602,8,4,350,349
AE,2020-03-16 21:00:00,6,121,159.92456194435206,64.87897659427333,5.357872599999999,117.2351533333,144.93616,157.122315,263.103556,8,5,365,364
AE,2020-03-16 22:00:00,6,122,160.08962731817215,64.09882519571822,6.1060594,118.889480000025,144.89225133334998,157.6262266667,262.63838300000003,8,6,367,367
AE,2020-03-16 23:00:00,6,121,159.95340853829006,64.85174267485866,6.1559408,122.16463999999999,144.960363,158.9744516667,262.78463500000004,8,5,364,362
AL,2020-03-16 00:00:00,10,53,29.94559922012829,21.38806749745833,5.1703966667,7.828588333300001,35.151645333299996,35.2116526667,101.677165,10,4,147,147
AL,2020-03-16 01:00:00,10,57,28.40563395321929,21.290541031660542,5.200044999999999,7.823815,35.129007,35.213252000000004,101.065925,10,5,161,161
AL,2020-03-16 02:00:00,10,54,30.157183471603698,21.258614088126578,5.3094583333,7.909517499975,35.13521983335001,35.235295416700005,101.889615,10,5,152,152
AL,2020-03-16 03:00:00,11,55,29.71811189090909,21.25467434928182,5.1263716667,7.83639083335,35.133093333299996,35.1866646667,101.514875,11,6,157,157
AL,2020-03-16 04:00:00,11,58,27.990705551722424,21.72128707571009,5.0114516667,7.777077916675,35.124923499999994,35.217917,102.637435,11,5,164,164
AL,2020-03-16 05:00:00,10,56,28.73965018451964,21.838351199500327,5.1090283332999995,7.8168208333,35.134501,35.206173666649995,102.365145,10,4,156,156
AL,2020-03-16 06:00:00,11,56,30.442852077382152,29.491084389388938,5.2129983333,7.816682499975,35.0938331667,35.17663416665,196.52803,11,5,158,158
AL,2020-03-16 07:00:00,10,58,28.548255426434487,21.312613542802474,5.0238083333,7.821833749975001,35.1367251667,35.213135249975,101.61649,10,5,166,166
AL,2020-03-16 08:00:00,11,60,27.45979092777333,21.494654804110358,5.0443166667,7.83037458335,35.136324,35.216838333325,101.597635,11,5,170,170
AL,2020-03-16 09:00:00,10,57,28.41532580701229,21.80406078687846,5.001485,7.841375,35.1330163333,35.2433903333,101.38355,10,4,159,159
AL,2020-03-16 10:00:00,10,56,28.819334928571426,21.423106235402557,5.956435,7.888855416675,35.169097833349994,35.2821796667,102.188295,10,4,156,156
AL,2020-03-16 11:00:00,9,51,30.94484038562158,21.15463249783306,7.697278333300001,7.958390833349999,35.1712463333,35.222063166699996,100.21731,9,4,141,141
AL,2020-03-16 12:00:00,10,52,30.48724388461153,21.2463620046508,5.8764233333,7.9377083333,35.17538583335,35.258921250025,101.117275,10,4,144,144
AL,2020-03-16 13:00:00,10,55,29.364928515158173,21.8088183304348,5.0301816667,7.863225,35.1872173333,35.256731,102.36141500000001,10,4,151,151
