,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-04-25 00:00:00,8,194,63.66796485996599,88.55571870823832,5.006155000000001,12.806352499974999,16.57225683335,105.16095625,257.8975246667,10,6,582,579
AE,2020-04-25 01:00:00,8,190,63.7401334842121,89.25067099581149,5.00933,12.800598166675,16.52318866665,106.169315000025,257.576999,10,5,569,568
AE,2020-04-25 02:00:00,9,193,60.26802497236581,88.71680035941992,5.0432733333,12.800918333299999,16.483677333299998,28.934684999999998,258.096785,11,6,580,580
AE,2020-04-25 03:00:00,8,195,62.11006223657998,88.48529267859615,5.0010983333,12.777955833350001,16.5291206667,95.19767833335,258.1063016667,10,7,589,589
AE,2020-04-25 04:00:00,8,193,60.67178360535853,88.54894675499133,5.0462233332999995,12.7893883333,16.496206,45.7014166667,257.99863066669997,10,7,581,580
AE,2020-04-25 05:00:00,8,194,62.56462914501803,88.47633621990167,5.0389683333,12.827689416675,16.5562555,99.7692041667,257.80964,10,7,583,581
AE,2020-04-25 06:00:00,9,191,63.21541362128846,88.81493531351286,5.0236733333,12.85296166665,16.577913666700002,94.05239833335,257.966316,11,7,576,575
AE,2020-04-25 07:00:00,8,190,65.69592938246052,89.36094535506864,5.06618,12.872493083324999,16.616372166650002,107.812440833325,258.10418500000003,10,5,568,568
AE,2020-04-25 08:00:00,9,194,66.15904772766392,88.81722318972936,5.0307033333,12.817981999999999,16.610236,108.04233208332501,257.9195813333,11,7,584,583
AE,2020-04-25 09:00:00,9,197,65.4580373881609,88.13411860812984,5.0817283333,12.854531666700002,16.638980333299997,107.7123416667,258.3923906667,11,9,596,592
AE,2020-04-25 10:00:00,9,193,65.15167243955028,89.04550361339925,5.055495,12.861164,16.552017000000003,107.9512616667,258.5904613333,11,8,582,582
AE,2020-04-25 11:00:00,8,190,66.29182004912633,89.30989815381866,5.058465,12.922097333349999,16.60785433335,107.627657500025,258.52272,10,6,572,571
AE,2020-04-25 12:00:00,8,191,67.61514618586276,88.86908310973395,5.0162133333,12.8949391667,16.7513273333,107.83649833335,257.874533,10,7,574,573
AE,2020-04-25 13:00:00,8,196,67.05837415322905,87.82588619372508,5.040705,12.879780250025,16.794457,107.808355,258.2882593333,10,8,589,588
AE,2020-04-25 14:00:00,9,194,65.37325782233918,88.70604641415672,5.0121199999999995,12.930560500024999,16.5951623333,107.7456045833,257.74583233330003,11,8,590,590
AE,2020-04-25 15:00:00,9,193,63.130271596545604,88.56735594214015,5.0675483332999995,12.8690926667,16.5938873333,104.125265,258.5684473333,11,7,583,582
AE,2020-04-25 16:00:00,10,194,64.91413569604539,88.65248600069152,5.0642116667,12.932395333299999,16.60222366665,107.6542495833,258.730886,12,9,586,586
AE,2020-04-25 17:00:00,9,196,63.48955706530509,88.3869190020554,5.0343933333,12.825925,16.5883065,107.48092708335,259.9696403333,11,8,596,595
AE,2020-04-25 18:00:00,9,194,62.03017145704487,88.62776896209745,5.0049433333,12.873850333324999,16.614554,101.969068333325,258.005577,11,8,589,588
AE,2020-04-25 19:00:00,9,197,62.862954412857334,88.15680417059937,5.004255000000001,12.8249,16.5890196667,107.5304183333,257.798591,11,8,599,597
AE,2020-04-25 20:00:00,9,198,61.65165529208686,87.9957936436291,5.00442,12.82908875,16.5724151667,102.700561666675,258.3554696667,11,7,602,601
AE,2020-04-25 21:00:00,8,194,63.51589679965568,88.49494809109154,5.0168166667000005,12.79052616665,16.577794833299997,104.98066583332499,258.14601899999997,10,7,587,586
AE,2020-04-25 22:00:00,8,193,63.914244707253374,88.89473560049635,5.0918066667,12.8320126667,16.4971063333,107.5785383333,258.162794,10,7,581,580
AE,2020-04-25 23:00:00,9,191,63.648922924085326,88.8014249241127,5.001635,12.845044000000001,16.581453,107.5297875,258.165973,11,7,574,574
AL,2020-04-25 00:00:00,10,53,59.72084605660567,37.33497259033968,11.4051033333,34.6835883333,34.810714000000004,112.5802683333,114.8577833333,10,5,149,149
AL,2020-04-25 01:00:00,10,52,58.53501374102885,35.83753064863749,12.643608,34.696288333325,34.744569999999996,109.430897499975,113.3547566667,10,6,148,148
AL,2020-04-25 02:00:00,9,52,60.49827037050962,35.80824166810722,15.172870000000001,34.683818749975,34.80559366665,109.37037208335,116.91351,9,5,146,146
AL,2020-04-25 03:00:00,10,53,59.16917426667358,35.83433216791477,6.900696666699999,34.6851166667,34.8289766667,109.2545066667,115.0776966667,10,5,149,149
AL,2020-04-25 04:00:00,9,51,60.69267609803529,35.59378610050969,15.135929999999998,34.7128883333,34.7655243333,109.28858083335,115.10441999999999,9,4,141,141
AL,2020-04-25 05:00:00,9,52,59.99826110127885,35.27977535646809,15.23135,34.721512916674996,34.82927716665,109.326083749975,110.5539366667,9,5,146,146
AL,2020-04-25 06:00:00,9,52,61.97887612820384,36.41779980411402,15.203170000000002,34.722849333324994,34.779114,109.47394291665,129.89646499999998,9,4,144,144
AL,2020-04-25 07:00:00,9,51,60.548879980394126,35.34210766633909,15.138379999999998,34.72565133329999,34.790351,109.16561083330001,110.3328666667,9,4,141,141
AL,2020-04-25 08:00:00,9,52,60.79473969615578,36.69436479556143,15.141475,34.71459741665,34.8188315,109.01623666667501,148.495235,9,5,146,146
AL,2020-04-25 09:00:00,9,52,59.573424858976914,35.79655888870202,5.432435,34.71124783335,34.8180826667,109.16170291665,110.1668266667,9,4,144,144
AL,2020-04-25 10:00:00,9,52,60.023407083332685,35.17652663805083,15.74663,34.703351166675,34.8139805,109.16962958335,110.010405,9,5,146,146
AL,2020-04-25 11:00:00,11,53,58.71246576100566,36.12186827882904,5.5722933333,34.742807,34.8435463333,109.3475266667,110.8834666667,11,5,149,149
AL,2020-04-25 12:00:00,9,50,59.70759201333401,35.03881482540102,15.44891,34.777221833300004,34.899378,109.36143541665,110.3186,9,4,138,138
