,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-03-10 00:00:00,7,123,150.4820001653098,71.54469283000776,5.485425,102.8331475,135.417713,155.7971925,260.752171,9,5,369,368
AE,2020-03-10 01:00:00,6,123,148.94190789160157,73.53580280838803,6.218685,102.31908666665001,135.7148776667,156.75984416670002,260.96931,8,7,375,374
AE,2020-03-10 02:00:00,6,120,152.8556874305559,70.7280684792722,13.535115,126.472203749975,135.9418125,184.5364966667,260.95852233330004,8,4,360,360
AE,2020-03-10 03:00:00,6,121,152.52714831680507,70.33469788776164,13.668223333299999,111.3033266667,135.91438,158.349415,260.5831133333,8,5,365,365
AE,2020-03-10 04:00:00,7,124,152.13320315967422,69.10861600217106,5.2016800000000005,101.969134583325,135.63820900000002,157.965371249975,260.61197933330004,9,6,374,374
AE,2020-03-10 05:00:00,7,125,152.57833305199918,68.02394109433028,5.0130766667,110.59581000000001,135.3086696667,154.0933316667,260.9754746667,9,4,373,372
AE,2020-03-10 06:00:00,7,121,157.92783923553725,63.93678913861523,5.2868033333,124.5213,135.9470266667,156.5751783333,262.2291803333,9,4,358,355
AE,2020-03-10 07:00:00,7,122,159.02263286065576,62.01858219352268,5.0245283333,128.36383875,135.94386966665,155.503064583325,261.4053813333,9,4,359,349
AE,2020-03-10 08:00:00,7,123,155.59757724254638,66.50562149998667,5.0359666667,128.22390333335,135.45113700000002,156.06404416665,260.7409353333,9,5,364,357
AE,2020-03-10 09:00:00,8,123,157.9511986704626,62.91619483557735,5.0896016667,128.27498625,135.3721046667,151.45426916665,261.265138,10,5,360,357
AE,2020-03-10 10:00:00,8,126,152.57067855423733,68.26309487805494,5.021815,120.825285625,135.20586,151.225989583325,260.6456116667,10,5,374,368
AE,2020-03-10 11:00:00,8,126,153.4142400634897,67.18860727625571,5.0051316667000005,117.9896075,135.35452616664998,155.28403125,260.908265,10,6,374,367
AE,2020-03-10 12:00:00,8,124,157.04605853978632,64.83367226094568,5.031535,129.680940625,135.99647783335,157.2388658333,261.2980886667,10,6,371,364
AE,2020-03-10 13:00:00,7,124,159.9020224475879,71.79648276879861,5.0331016667,127.471723125,135.92297716665,183.7409596667,509.69468499999994,9,5,360,357
AE,2020-03-10 14:00:00,8,119,158.78398425910507,65.3504364806263,5.0795883333,134.6846135,135.99809,209.38128216665,261.1414883333,10,5,352,348
AE,2020-03-10 15:00:00,8,122,151.35590068989015,72.67435242327336,5.0512916667,117.46833249999999,135.7431055,159.255872916675,262.136981,10,5,366,364
AE,2020-03-10 16:00:00,7,120,158.5094842416658,64.96171039726036,5.971356,133.12686375,135.9924825,182.849132500025,260.72142599999995,9,5,356,351
AE,2020-03-10 17:00:00,8,132,138.98913694192274,80.72495995780551,5.1116116667,101.734908750025,135.00560433335,155.563612499975,260.9599236667,10,6,399,394
AE,2020-03-10 18:00:00,8,131,141.23516348371837,79.139108915224,5.0105733333,101.7391566667,135.0795416667,157.7409983333,260.770006,10,7,394,392
AE,2020-03-10 19:00:00,6,120,149.5315270083333,76.00565825145061,13.6006666667,128.3400761667,135.959595,184.35029516667498,261.70340366669996,8,4,360,360
AE,2020-03-10 20:00:00,7,121,153.10251553305795,70.96888874911059,10.8755916667,126.400925,135.6621383333,155.9274066667,260.632896,9,4,359,359
AE,2020-03-10 21:00:00,6,118,161.34020129378985,61.95921701843754,14.085895,134.719854250025,135.9069225,233.89939958330004,260.84931566669997,8,4,346,344
AE,2020-03-10 22:00:00,6,118,161.1416584632763,62.475914368403046,13.816739000000002,134.67344749997503,135.99226,234.06880366665,262.9579053333,8,5,348,341
AE,2020-03-10 23:00:00,6,118,160.3294583333331,62.477485980801035,5.1129983333,134.65101408335,135.95686166665,234.3777796667,260.8921206667,8,4,350,346
AL,2020-03-10 00:00:00,11,66,25.873513500001497,23.47625128973172,5.1455166667,7.7911512499999995,35.056863166650004,35.1897136667,124.32663500000001,11,5,188,188
AL,2020-03-10 01:00:00,10,62,26.818639161296765,21.235178562969327,5.1043733333,7.854217916674999,35.1205563333,35.202361000025,101.206795,10,5,176,176
AL,2020-03-10 02:00:00,10,62,26.695109591404844,21.23595852288431,5.048486666700001,7.839937916675,35.14177433335,35.254353416700006,99.588785,10,5,176,176
AL,2020-03-10 03:00:00,10,67,25.028642159202985,21.246724178252915,5.6237,7.791251666699999,35.0868743333,35.193198333350004,101.24053,10,5,191,191
AL,2020-03-10 04:00:00,10,66,25.45367367676817,21.176891001824604,5.618685,7.82518458335,35.108451,35.193359500025,100.15956,10,4,186,186
AL,2020-03-10 05:00:00,10,67,25.029854850744773,21.192972453818236,5.6070166667,7.7981774999999995,35.084779,35.2021358333,99.61878,10,5,191,191
AL,2020-03-10 06:00:00,10,67,25.517030486567172,21.1940425650379,5.658901666699999,7.7841325,35.1155853333,35.1978591667,99.10799999999999,10,5,191,191
AL,2020-03-10 07:00:00,10,66,25.35694102525303,21.142060744487363,5.7731383333,7.79188458335,35.114139333349996,35.19531883335,98.47596999999999,10,4,185,185
AL,2020-03-10 08:00:00,11,67,25.63457214925223,20.762482522801566,5.910308333300001,7.8458275,35.1086783333,35.21976916665,99.58023,11,5,191,191
AL,2020-03-10 09:00:00,11,67,26.90356430348059,20.37451883677921,7.629873333300001,7.920924166699999,35.1525883333,35.21789766665,99.05515,11,5,191,191
AL,2020-03-10 10:00:00,11,68,26.27652289509559,20.097887450666807,7.4697716667,8.08788416665,34.44209943335,35.22515091665,99.309725,11,7,198,198
AL,2020-03-10 11:00:00,10,66,26.514362636363646,20.513111663943413,5.6978800000000005,7.880169166675,35.135815833349994,35.262807499999994,99.88930500000001,10,4,184,184
AL,2020-03-10 12:00:00,10,67,26.309754746268656,20.296025738947687,6.0778099999999995,7.93203083335,35.1129393333,35.25453,99.85162,10,5,189,189
