,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-06-15 00:00:00,9,285,100.71548245789269,83.52437453745179,5.0512966667,8.951678999999999,131.781285,142.764906,265.7776303333,12,7,853,851
AE,2020-06-15 01:00:00,9,285,99.38287820116736,83.66105884859263,5.082701999999999,8.957302,131.7579233333,142.7504543333,266.406973,12,7,853,852
AE,2020-06-15 02:00:00,9,287,98.83352046689652,83.86826726344118,5.1107416667,8.969392500000001,131.7905733333,142.76120766665002,265.6953003333,12,9,865,865
AE,2020-06-15 03:00:00,9,287,99.45782914227736,83.62035018014487,5.0456769999999995,8.9554875,131.7522883333,142.7687433333,265.7973716667,12,9,862,858
AE,2020-06-15 04:00:00,9,286,100.76512461771229,83.12602015985719,5.153728,8.98153958335,131.78784333329997,142.7928141667,265.516848,12,8,856,853
AE,2020-06-15 05:00:00,10,288,101.86123800173472,82.82925694990787,5.1028746667,8.977184583349999,131.817175,142.8118184167,265.458273,13,9,862,855
AE,2020-06-15 06:00:00,10,287,102.56338280139367,82.75610093421753,5.157225,9.00840466665,131.8744966667,142.82389283335,265.82615899999996,13,8,854,847
AE,2020-06-15 07:00:00,9,285,101.79462166023444,83.3057048199277,5.087784,9.024447333300001,131.89096,142.8132783333,267.6294353333,12,8,849,843
AE,2020-06-15 08:00:00,9,286,102.27081973100489,83.02071046269434,5.2179116667,9.0175491667,131.8266975,142.846897416675,265.94917200000003,12,10,860,854
AE,2020-06-15 09:00:00,10,282,101.95114904219999,83.65436753295373,5.146583000000001,8.985881,131.8819458333,142.856054750025,271.888522,13,10,847,840
AE,2020-06-15 10:00:00,10,289,102.05389287473947,82.82540107687433,5.2254683333,9.0151126667,131.83142,142.83194866670001,266.288115,13,11,867,858
AE,2020-06-15 11:00:00,9,287,101.88894342741187,83.05487023083545,5.1180449999999995,8.941867166649999,131.84299,142.8593345,265.9563,12,8,855,850
AE,2020-06-15 12:00:00,10,285,101.600362220119,83.27407624062025,5.2623403333,8.994999333300001,131.88291,142.867872,265.90406,13,10,858,849
AE,2020-06-15 13:00:00,9,285,102.05455710444072,83.18426763123944,5.2233233333,9.0236163333,131.8347266667,142.8790526667,265.851977,12,10,849,845
AE,2020-06-15 14:00:00,9,285,101.96189730795506,83.10027509758504,5.1200413333,8.9903453333,131.8042733333,142.8402506667,265.957035,12,8,850,845
AE,2020-06-15 15:00:00,9,286,101.35359709848458,83.31218923724501,5.1028416667,9.045724166674999,131.83423,142.835801250025,266.01081566669995,12,8,853,847
AE,2020-06-15 16:00:00,10,287,101.52632558571571,83.22606841951315,5.11829,9.02518233335,131.7882833333,142.84099083335002,266.61684633330003,13,10,866,860
AE,2020-06-15 17:00:00,10,289,102.18038795674742,82.59397234946844,5.1894849999999995,9.015787,131.8288683333,142.8477453333,266.3662406667,13,9,865,863
AE,2020-06-15 18:00:00,10,288,102.59027192557711,82.53480086060061,5.0928713333,9.054579999975001,131.82908500000002,142.83753033329998,266.60559966669996,13,10,865,861
AE,2020-06-15 19:00:00,10,290,100.89480937563282,83.0788528608427,5.0943046667,8.980063249975,131.854355,142.858884000025,266.5424186667,13,11,871,867
AE,2020-06-15 20:00:00,9,287,101.72137557491182,82.99059112052481,5.1377646667,8.982477333350001,131.7684533333,142.82452583334998,265.9796626667,12,9,856,854
AE,2020-06-15 21:00:00,10,285,102.36189706490907,82.96546738452678,5.084839,8.9504923333,131.8150766667,142.794112,265.9637833333,13,8,853,850
AE,2020-06-15 22:00:00,9,284,101.7650193174888,83.17942022820692,5.15877,8.987474583325,131.80239999999998,142.76824599999998,266.393547,12,7,846,838
AE,2020-06-15 23:00:00,9,286,98.83640144871819,84.05298202376808,5.027432,8.9572669167,131.74913500000002,142.754923250025,265.3521383333,12,8,858,856
AL,2020-06-15 00:00:00,10,55,66.28176168363454,48.76563331363147,5.1614666667,32.667101,32.7985296667,136.8669375,138.03106,10,5,155,155
AL,2020-06-15 01:00:00,9,50,66.70877869999798,48.18335754977833,15.832375,32.68220025,32.78206216665,137.26738875002502,153.4063316667,9,4,138,138
AL,2020-06-15 02:00:00,9,53,67.89176679873965,48.88954684505769,7.8129283333,32.662113,32.7945886667,137.2085683333,137.800275,9,4,147,147
AL,2020-06-15 03:00:00,11,54,65.64532242839446,47.85722694884535,12.506936,32.658339833325,32.74616283335,137.290204583325,139.899495,11,6,154,154
AL,2020-06-15 04:00:00,9,53,66.2752621710717,48.10079556682587,10.6721816667,32.669819,32.8163203333,137.0441366667,141.6217866667,9,5,149,149
AL,2020-06-15 05:00:00,10,52,69.86312053846153,54.27738015294312,12.562145,32.6679896667,32.758449,137.1228333333,217.66731833330002,10,5,146,146
AL,2020-06-15 06:00:00,10,54,68.75506866975553,60.33001220509183,7.0478816666999995,32.6712739167,32.808499,129.58869375,216.3075533333,10,4,149,147
AL,2020-06-15 07:00:00,10,55,62.086564333334515,49.18780573674742,6.5374783333,32.6655408333,32.766695,121.37982749999999,140.8703966667,10,5,155,155
AL,2020-06-15 08:00:00,10,56,66.97870935475893,51.116698199174024,5.0541933333,32.691122749974994,32.805261,138.92329625,178.80913166669998,10,6,160,160
AL,2020-06-15 09:00:00,10,56,65.6211353726161,51.55824844486734,9.1368566667,32.718968916674996,32.886455166649995,139.147386249975,188.81850833330003,10,6,160,160
AL,2020-06-15 10:00:00,10,55,62.608128515147285,50.97057882951832,5.153653333299999,32.6855048333,32.8965416667,121.7146725,160.24924,10,4,153,153
AL,2020-06-15 11:00:00,11,56,66.44969965713571,50.796392790210156,5.0033883333,32.81518208335,33.293491333350005,138.934914999975,168.7042583333,11,7,162,162
AL,2020-06-15 12:00:00,11,54,66.35991006666667,49.64868495186136,5.4295283333,33.261657416700004,33.74652666665,139.53028916670002,153.0021416667,11,6,154,154
AL,2020-06-15 13:00:00,10,51,67.36814330718629,49.97090682840244,13.209964000000001,33.111269,33.740501,139.1935975,156.77202,10,5,143,142
