,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
-,2020-07-01 00:00:00,5,121,62.759279725898374,87.40767027351177,6.7458616667,22.214805666700002,26.6878476667,40.7369216667,294.7399546667,6,2,362,362
-,2020-07-01 01:00:00,5,123,61.628240848234164,87.13434884884299,5.0583193333,19.885694333350003,27.876264000000003,40.772013333299995,294.8872793333,6,2,369,369
-,2020-07-01 02:00:00,5,124,62.21552574999919,85.39004733458326,5.0416739999999995,25.451406249999998,29.016173666649998,40.685126249975,294.67826233330004,6,2,372,372
-,2020-07-01 03:00:00,4,120,64.83414905277917,87.83557292276879,16.989347,26.877523999974997,31.401507,41.747375166675,304.14209566669996,5,2,360,360
-,2020-07-01 04:00:00,5,123,61.78125180758779,86.50402394317665,5.023438666700001,20.011236333299998,29.4131246667,40.21050666665,297.5988963333,6,2,368,368
-,2020-07-01 05:00:00,5,123,64.62941940108375,87.80878801337256,5.9565366667,27.2170835,33.6340556667,41.56752416665,307.64115066669996,6,2,369,369
-,2020-07-01 06:00:00,5,123,62.42379704878294,87.55826248242197,11.848317999999999,21.788437666649997,28.6331113333,40.622775833350005,294.8698023333,6,2,368,368
-,2020-07-01 07:00:00,5,121,62.84604953718841,87.01784508291182,5.4722663333,20.192014333299998,28.0301943333,41.6021566667,294.786417,6,2,363,363
-,2020-07-01 08:00:00,4,120,65.912347391665,87.04248715078926,16.845986,27.192829666650002,35.047985999999995,46.62913891664999,303.147504,5,2,360,360
-,2020-07-01 09:00:00,5,121,63.00700181818596,88.69963984536771,11.4125943333,21.5770833333,28.380236,39.1179016667,310.1333916667,6,2,363,363
-,2020-07-01 10:00:00,4,120,63.37897092778332,88.63930401372711,16.9291943333,24.3872015,29.35836116665,39.095900000025,302.2471866667,5,2,359,359
-,2020-07-01 11:00:00,5,121,63.157065015154544,89.01427547039643,8.0352143333,21.8710276667,28.8330136667,39.14646,313.9921346667,6,2,362,362
-,2020-07-01 12:00:00,4,120,64.36541565555498,88.25722273854461,17.014389,26.675531083299997,29.70686116665,39.75110833332499,304.852065,5,2,360,360
-,2020-07-01 13:00:00,4,119,62.0820456274521,87.73006675850192,16.8757363333,21.733222166650002,28.2184026667,40.66997166665,332.35176033330004,5,2,357,357
-,2020-07-01 14:00:00,4,120,63.95608498194418,88.39209691640747,16.9372083333,26.690645749999998,30.567236333300002,40.68305666665,308.521614,5,2,359,359
-,2020-07-01 15:00:00,5,122,64.56550676775655,86.9667406054201,14.199974333299998,27.286138999974998,34.3211181667,40.959593,296.4562403333,6,2,366,366
-,2020-07-01 16:00:00,5,121,63.72079597796034,87.29344746653888,5.4442163333,24.2363333333,29.4808886667,42.4356033333,299.0040856667,6,2,363,363
-,2020-07-01 17:00:00,5,123,62.75423023306421,86.53169466194245,7.421069666699999,26.39793733335,30.088639,40.81288833335,300.1658963333,6,2,368,368
-,2020-07-01 18:00:00,5,122,64.06901107103936,88.0282631372227,6.908138666699999,24.980072999975,29.222153,40.98165125,323.537157,6,2,365,362
-,2020-07-01 19:00:00,5,121,63.40307188980746,86.5241284119439,8.145719,26.677986333299998,29.319041666700002,40.8249066667,297.01475566669995,6,2,362,361
-,2020-07-01 20:00:00,5,121,63.559815757580154,86.75541940771767,9.0053026667,26.7345276667,30.493249666700002,39.7138083333,297.3977286667,6,2,363,363
-,2020-07-01 21:00:00,4,117,65.88141221937181,87.96356800366955,16.9125276667,27.2185693333,34.695708,44.439409999999995,297.919493,5,2,351,351
-,2020-07-01 22:00:00,5,125,62.289923069335984,86.1768073058042,12.082524666700001,20.8755693333,28.630888666700002,39.6895716667,296.4603886667,6,2,375,375
-,2020-07-01 23:00:00,5,122,63.42961940437135,86.72070768928144,8.704006,22.887978999974997,28.874868,41.56177583335,297.5606183333,6,2,366,366
AE,2020-07-01 00:00:00,8,258,105.52584620671942,81.61966732346178,5.2107383333,11.34919041665,128.37669433335,142.937467166675,259.8691016667,11,9,777,777
AE,2020-07-01 01:00:00,10,258,105.43854130361547,81.62044513048055,5.1416533333,11.34692258335,128.3571958333,142.87448125,260.0923313333,13,9,778,778
AE,2020-07-01 02:00:00,8,259,105.10896896833859,81.72514892986219,5.0459086667,11.38950516665,128.3581863333,142.89610666664998,259.696085,11,9,783,783
AE,2020-07-01 03:00:00,8,258,105.46819052971352,81.54286307760695,5.1548056667,11.40895491665,128.41310116665,142.87580375,259.8380296667,11,9,777,777
AE,2020-07-01 04:00:00,8,256,106.22245469531283,81.45218305171103,5.099715,11.427256916700001,128.391027,142.8848404167,259.895181,11,8,770,770
AE,2020-07-01 05:00:00,10,259,105.63858066756833,81.42391106603488,5.2366416667,11.46603516665,128.4261246667,142.94737175,260.3791216667,13,10,782,782
AE,2020-07-01 06:00:00,8,256,106.75100698280978,81.21345130933672,5.2109966667,11.454564999975,128.4348675,142.992187249975,259.778487,11,8,770,770
AE,2020-07-01 07:00:00,11,279,100.76406261529253,81.83452639365161,5.0274433333,11.493193166700001,128.2446036667,142.92762083335,260.21997066669996,14,11,797,797
AE,2020-07-01 08:00:00,8,261,104.84961046717513,81.54386354477725,5.3911366667,11.456380333299998,128.3645846667,142.9456833333,259.73245633330004,11,12,792,792
AE,2020-07-01 09:00:00,9,260,105.32792991512733,81.44598728377836,5.1444583333,11.529926333299999,128.37998316670001,142.953777000025,259.7924396667,12,9,784,784
AE,2020-07-01 10:00:00,9,257,105.89045903437206,81.57364364006355,5.0090616667,11.460590333299999,128.4399533333,142.973108,260.6029253333,12,8,772,772
AE,2020-07-01 11:00:00,8,257,105.98730044098565,81.51821753396024,5.3179616667000005,11.4614703333,128.4447323333,142.989808,259.74329900000004,11,9,775,775
AE,2020-07-01 12:00:00,9,257,106.30575323994869,81.27948060873992,5.0935816667000005,11.452539333299999,128.4355823333,142.9649746667,260.0645363333,12,8,773,773
