,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-05-13 00:00:00,8,191,126.5725647713774,77.88301775259951,5.050495,101.77241333335,136.5271733333,144.7103285,263.31106800000003,10,6,571,568
AE,2020-05-13 01:00:00,8,191,123.17249224868837,80.46448542091673,5.0353933333,63.36120625,136.3399153333,144.68946433335,263.65734533330004,10,6,572,571
AE,2020-05-13 02:00:00,9,191,125.2160954432817,78.69700259530617,5.0159016667000005,100.84080583335,136.4047703333,144.59844933329998,263.501292,11,6,574,571
AE,2020-05-13 03:00:00,9,191,124.71260044764342,78.90668374711292,5.0952833333,94.25368625,136.3754013333,144.6647301667,263.7381776667,11,7,573,573
AE,2020-05-13 04:00:00,8,190,122.65067459648952,80.63443483084053,5.0716933333,48.56659208335,136.4876388333,144.6827948333,263.7235476667,10,5,570,570
AE,2020-05-13 05:00:00,9,194,122.31285029037886,80.82421530322397,5.1003183333,18.98361041665,136.49816683335,144.56779283330002,263.7924493333,11,8,583,581
AE,2020-05-13 06:00:00,8,187,128.40347225044542,78.01055229193318,5.0571983333,101.94500416665,136.4967996667,144.68149899999997,264.00680866669995,10,5,553,550
AE,2020-05-13 07:00:00,9,192,124.6962992845505,79.8863618027162,5.042025,101.70825875,136.67022666665002,144.9362344167,263.4419726667,11,7,573,569
AE,2020-05-13 08:00:00,9,195,125.10173343247591,78.90025792488372,5.0451533333,101.71920333329999,136.53167033329999,144.69409000000002,263.8562556667,11,9,583,578
AE,2020-05-13 09:00:00,9,196,121.63854064863885,81.10229350343057,5.1235,14.322490416700001,136.396076,144.582383999975,263.5413033333,11,7,583,580
AE,2020-05-13 10:00:00,8,187,129.46898286452418,77.53867696113622,5.0900883333,102.11691666665,136.835834,144.831319,264.474555,10,5,550,543
AE,2020-05-13 11:00:00,8,194,125.58027774914022,78.64562565505368,5.0597183333,101.72886875,136.49185683335003,144.615556833325,263.6218263333,10,6,576,565
AE,2020-05-13 12:00:00,8,198,123.87773720908834,79.21510314949451,5.10755,101.771064583325,136.423442,144.626449000025,263.6964013333,10,9,594,589
AE,2020-05-13 13:00:00,8,192,123.98277463020462,80.14585658159626,5.0043916667,101.3898925,136.48336266665,144.6793013333,263.58325233330004,10,9,576,573
AE,2020-05-13 14:00:00,9,192,127.72723309965262,77.50477774263423,5.0584,101.84725166665,136.88716016665,144.627972916675,263.69133366669996,11,8,569,563
AE,2020-05-13 15:00:00,9,194,124.9229262877995,79.10383488111269,5.0338783333,101.66671083335,136.64922666665,144.7026945833,263.850057,11,6,577,573
AE,2020-05-13 16:00:00,9,196,125.13384172788982,78.6326598643204,5.0711733333,101.731971249975,136.48131366665,144.75670558332502,263.8889343333,11,9,591,588
AE,2020-05-13 17:00:00,8,194,122.1622757597928,80.78595158891603,5.0842066667,29.244392750000003,136.62804233334998,144.8038924167,264.57898766669996,10,9,590,587
AE,2020-05-13 18:00:00,8,192,125.51307586024166,78.81429337802088,5.09774,101.6940116667,136.52389,144.676669166675,264.1617116667,10,7,577,573
AE,2020-05-13 19:00:00,8,194,124.99232472027475,78.64120661984188,5.0533116667,101.714342500025,136.8189415,144.681158999975,264.0574363333,10,6,580,577
AE,2020-05-13 20:00:00,9,193,125.21408858031295,78.69941938100563,5.0321183333,101.6862783333,136.4688753333,144.624144,264.337399,11,9,582,581
AE,2020-05-13 21:00:00,8,194,123.38551820274688,80.04036279107619,5.0949666667,94.087177916675,136.68064099999998,144.7487573333,263.77965966669996,10,5,577,575
AE,2020-05-13 22:00:00,9,197,123.0699170862944,79.48951589073116,5.1480433332999995,91.0245675,136.364914,144.593741,263.6316743333,11,7,588,587
AE,2020-05-13 23:00:00,8,197,123.08364334568225,79.80578306756792,5.26419,101.58930500000001,136.360378,144.6913033333,263.912513,10,7,593,587
AL,2020-05-13 00:00:00,8,36,38.59651850000277,20.823945336591176,15.170720000000001,32.22313108335,32.2677766667,32.391845583350005,125.47998999999999,8,4,96,96
AL,2020-05-13 01:00:00,8,36,38.56256037963055,20.806753139331693,15.1471,32.2244218333,32.2495696667,32.29464875,125.1295,8,4,96,96
AL,2020-05-13 02:00:00,8,36,38.69580333333333,21.012122527409023,15.139595000000002,32.200012500025004,32.25858133335,32.4183480833,125.232115,8,4,96,96
AL,2020-05-13 03:00:00,9,37,37.938923063062155,20.95542056588565,14.282501000000002,32.216054,32.266791999999995,32.3494303333,125.384345,9,5,101,101
AL,2020-05-13 04:00:00,9,37,37.94043326125946,21.08552015975305,13.382945999999999,32.214841,32.258179,32.3879556667,126.483355,9,5,101,101
AL,2020-05-13 05:00:00,9,37,37.90308477477568,20.959987389009356,13.449626,32.2008623333,32.2608736667,32.373789,125.65628000000001,9,5,101,101
AL,2020-05-13 06:00:00,9,39,36.919430504276924,21.231995726902728,5.0946933332999995,32.21004083335,32.278686666700004,32.3496385,125.652395,9,5,107,107
AL,2020-05-13 07:00:00,9,44,34.345883540906826,22.215844902946717,5.052005,32.2011825,32.25735033335,32.4015320833,125.967905,9,5,122,122
AL,2020-05-13 08:00:00,9,44,33.32473245454546,22.06360014497878,5.0518983333,32.195021000000004,32.274461,32.37545258335,125.55644,9,4,120,120
AL,2020-05-13 09:00:00,10,45,35.51271317037111,21.073207400721902,5.2381,32.240116666700004,32.2939056667,32.412729999999996,125.92966499999999,10,5,123,123
AL,2020-05-13 10:00:00,9,41,37.04359318699513,21.501647040036218,5.0821383333,32.2929506667,32.325278999999995,32.4431173333,125.6603,9,4,111,111
AL,2020-05-13 11:00:00,10,43,34.120096558146514,22.99059401926031,5.0624283333,32.25895333335,32.3137823333,32.380682,128.76273,10,5,119,119
AL,2020-05-13 12:00:00,9,41,35.218488731709755,21.67910885510309,5.0053916667000005,32.2942006667,32.3439193333,32.403701,125.68103500000001,9,4,111,111
AL,2020-05-13 13:00:00,9,40,36.706814649997504,21.207228195541717,5.659153333300001,32.26652325,32.327279000000004,32.437339833325,126.20799,9,5,110,110
