,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-05-15 00:00:00,8,195,123.39325263931592,79.70932219808391,5.2297716667000005,98.33719166665,136.3820796667,144.5768746667,264.5604076667,10,5,582,578
AE,2020-05-15 01:00:00,8,196,121.51171472703989,80.5320966326465,5.1923816667,30.839130833349998,136.399792,144.61140975,264.0546083333,10,6,589,587
AE,2020-05-15 02:00:00,9,198,120.8337270656585,80.81335578452946,5.1094516667,18.526623333299998,136.2402578333,144.528841249975,263.48146633330003,11,7,598,594
AE,2020-05-15 03:00:00,8,195,120.52052523760663,81.45339125655345,5.250075,16.532065,136.37331799999998,144.630248,263.8389633333,10,5,585,585
AE,2020-05-15 04:00:00,9,198,119.98629922642782,81.25559664754643,5.2225316667,14.711107500025001,136.2501385,144.557597833325,263.50489466669995,11,7,593,593
AE,2020-05-15 05:00:00,8,196,122.05458093537447,80.41086428390533,5.175675,32.602306249975,136.4872245,144.50932466665,264.0764003333,10,7,586,585
AE,2020-05-15 06:00:00,9,197,123.3286479593913,79.41874710709524,5.045227,101.6356366667,136.4430406667,144.50271999999998,263.8590936667,11,6,590,586
AE,2020-05-15 07:00:00,9,195,124.22891934683538,79.22332918864963,5.3430483333,101.65758416665,136.3542113333,144.5286555,263.61599966669996,11,7,584,578
AE,2020-05-15 08:00:00,8,197,122.35675229661676,80.518993130335,5.224801,14.7900566667,136.44163500000002,144.5637746667,264.031031,10,8,589,583
AE,2020-05-15 09:00:00,8,199,121.8239690313231,80.51698199941855,5.3365366667,14.097774999999999,136.4409733333,144.66124166665,263.9570723333,10,7,599,594
AE,2020-05-15 10:00:00,8,198,123.41333077609848,79.5484962755405,5.196188333299999,101.74868749999999,136.3927405,144.66294466669999,264.2820546667,10,8,595,586
AE,2020-05-15 11:00:00,8,194,124.67557933419118,79.44530610579831,5.4423633333,101.69412666669999,136.45145983335,144.718318000025,263.85560699999996,10,6,578,575
AE,2020-05-15 12:00:00,8,196,123.28714169881118,79.80016646789379,5.174894999999999,101.713358749975,136.47256700000003,144.69896075,263.77909466669996,10,6,586,583
AE,2020-05-15 13:00:00,8,197,123.41380946480359,79.61013597401285,5.2563316667,101.6349,136.3974316667,144.6241026667,263.66003566669997,10,7,587,583
AE,2020-05-15 14:00:00,8,195,124.48689588649592,79.25328059292214,5.1227733333,101.752635,136.4137366667,144.71389700000003,264.45710133330005,10,7,587,583
AE,2020-05-15 15:00:00,8,198,123.32332758838328,79.24863008220846,5.2612883333,97.320339166675,136.371799,144.751734500025,263.66634566669995,10,8,596,590
AE,2020-05-15 16:00:00,8,194,123.84213036821393,79.91336145632296,5.1676016667,101.71374,136.46472866665,144.69359358334998,264.145057,10,6,577,575
AE,2020-05-15 17:00:00,8,196,122.63964373962446,79.97557132401016,5.3210766667,74.1193775,136.40258016669998,144.69254666670003,263.729683,10,6,587,583
AE,2020-05-15 18:00:00,8,196,124.4657492120751,78.98143933082946,5.406865,101.79403833332499,136.38222716665,144.699067083325,264.3804493333,10,6,586,584
AE,2020-05-15 19:00:00,8,195,123.91030239828974,79.28364428780273,5.248485,101.64757750000001,136.505676,144.6413543333,263.70285133330003,10,5,583,581
AE,2020-05-15 20:00:00,8,198,121.47443912794488,80.41480107702165,5.1609183333,29.287683333325,136.40604733335,144.63428475,263.4129913333,10,8,596,595
AE,2020-05-15 21:00:00,9,198,121.99379023148228,80.22523066899454,5.1866316667,37.53955725,136.41182700000002,144.58338941665,263.5449496667,11,7,597,591
AE,2020-05-15 22:00:00,9,197,122.91460387055844,79.72361758723444,5.131188,101.61225999999999,136.3860496667,144.5854983333,263.62305,11,6,588,584
AE,2020-05-15 23:00:00,9,197,122.59226058070765,80.07812946266367,5.1778316667,101.6312166667,136.38689133329999,144.5552456667,263.497928,11,7,591,590
AL,2020-05-15 00:00:00,9,38,37.98547664912368,20.584861334361502,13.284973999999998,32.267928916675004,32.31970583335,32.4655525,125.19356499999999,9,6,106,106
AL,2020-05-15 01:00:00,9,38,37.92550262807368,21.194644035687517,5.0844166667,32.269726166675,32.3024405,32.396221583325,125.707715,9,5,104,104
AL,2020-05-15 02:00:00,8,39,34.44674358119744,20.79486309284281,5.0063416667,32.2590505,32.311813,32.388399500000006,125.77366,8,4,107,107
AL,2020-05-15 03:00:00,9,37,37.95089724325135,21.052786439231433,13.003487,32.266049,32.3018546667,32.3722283333,127.03913,9,5,101,101
AL,2020-05-15 04:00:00,7,36,37.78349558333612,19.586743040036865,15.175225,32.292341583325,32.362813666700006,32.44877224997499,125.40085,7,5,100,100
AL,2020-05-15 05:00:00,8,38,34.880925122810524,20.71949187113169,5.11111,32.252171916674996,32.28160816665,32.39458408335,124.575825,8,4,104,104
AL,2020-05-15 06:00:00,9,39,36.26068026495898,22.114936096617896,5.885935,32.2796313333,32.315321000000004,32.3807406667,129.20447,9,4,105,105
AL,2020-05-15 07:00:00,10,44,33.38991209091364,22.232342331662934,5.2476683333,32.178655416699996,32.274487166650005,32.35479066665,125.93421000000001,10,5,122,122
AL,2020-05-15 08:00:00,9,43,35.42308233643023,21.995910160538294,5.067315,32.2432665,32.321078666700004,32.43559466665,125.10745,9,5,119,119
AL,2020-05-15 09:00:00,10,42,34.3845375158762,22.822373241352178,5.2122766667,32.2034366667,32.277146,32.40826583335,124.78686,10,5,116,116
AL,2020-05-15 10:00:00,10,39,36.32446151282051,21.671693185439644,5.0449783333,32.244849666700006,32.3083833333,32.413459833350004,125.90625,10,5,107,107
AL,2020-05-15 11:00:00,9,38,36.860721780705255,21.57204323556792,5.0233866667000004,32.23883341665,32.27273666665,32.3452594167,125.10378,9,4,102,102
AL,2020-05-15 12:00:00,9,38,37.5392920350842,20.639550036315708,8.5261316667,32.22951416665,32.2854125,32.38626166665,125.414395,9,4,102,102
AL,2020-05-15 13:00:00,8,37,38.70871422521891,20.289478510959132,15.23066,32.2930343333,32.3590393333,32.499864,125.925455,8,5,101,101
