,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-03-22 00:00:00,6,122,156.26705191256727,70.20640562334889,7.831746000000001,105.4404683333,145.06258983335,157.8580804167,263.3310563333,8,6,368,368
AE,2020-03-22 01:00:00,6,120,160.73435332222,65.21540817977524,13.99637,132.057950416675,145.04862533329998,184.4756215,263.32499766669997,8,4,358,357
AE,2020-03-22 02:00:00,6,121,157.97338655785282,68.70594188395421,13.881146666700001,127.12028000000001,145.0825513333,158.2437416667,263.7121093333,8,5,365,364
AE,2020-03-22 03:00:00,6,120,161.96782517499747,63.04387551855565,41.3338333333,130.929500833325,145.08946250000002,184.34286058332503,263.5211253333,8,4,359,359
AE,2020-03-22 04:00:00,7,122,159.79961986748856,65.82115858980221,6.08828,116.31627000002499,145.14842233335,159.4675891667,263.34301,9,5,369,368
AE,2020-03-22 05:00:00,7,122,159.90819099454012,65.51602712268267,6.093557,119.773232916675,145.20496833335,159.257332083325,263.76101266669997,9,5,365,363
AE,2020-03-22 06:00:00,8,124,158.09895677419112,66.78552264178674,5.202375,108.82945999999998,145.16670183334998,157.801663750025,263.51178833330005,10,5,375,369
AE,2020-03-22 07:00:00,6,122,161.94285363661146,63.01431663054817,5.2751980000000005,121.84618812500001,145.22920916664998,161.782850000025,263.8425566667,8,6,363,360
AE,2020-03-22 08:00:00,8,122,156.8914846459,70.41247713923046,5.0627966667,111.779829999975,145.47913133334998,158.18179041667497,263.26396,10,6,366,364
AE,2020-03-22 09:00:00,7,122,158.8143017814239,66.72757002679633,5.0116966667,109.74635750002501,145.33000016670002,159.23021,264.60542599999997,9,4,364,363
AE,2020-03-22 10:00:00,7,121,162.73181185536936,62.85107848812865,5.264298999999999,128.63036499999998,145.3507743333,162.2177586667,263.9398966667,9,5,359,359
AE,2020-03-22 11:00:00,8,124,161.1495967215057,68.92880152007795,5.0539133333,111.763827083325,145.33299583335,184.912538250025,394.06814333330004,10,7,373,370
AE,2020-03-22 12:00:00,7,124,156.54287206317179,69.64901967505935,5.0050233333,110.64781000000002,145.2726076667,158.512549166675,263.3038006667,9,5,370,370
AE,2020-03-22 13:00:00,6,120,162.96028812360916,62.21806116272278,54.3404516667,134.53829374997497,145.335206,184.846045583325,263.8075963333,8,4,355,350
AE,2020-03-22 14:00:00,7,122,161.23495780327795,63.38609563152432,5.0539416667,124.02062,145.1936435,156.88321000000002,263.8050383333,9,5,364,364
AE,2020-03-22 15:00:00,7,121,161.56987581955622,63.197713817310664,5.0810866667,129.9993375,142.3283176667,159.6074,263.9529943333,9,4,355,354
AE,2020-03-22 16:00:00,7,121,157.22684063636692,69.34668064571747,5.970026,119.98417333329999,142.389649,159.0458266667,263.61877000000004,9,5,364,364
AE,2020-03-22 17:00:00,6,120,164.50313425694657,60.03829327776301,62.7582166667,134.512507916675,143.06093116665,184.35419416667497,264.12672299999997,8,4,358,356
AE,2020-03-22 18:00:00,6,121,159.08407975068755,67.6031430829791,5.287058999999999,125.4689383333,142.5903163333,161.6949316667,263.737239,8,5,364,363
AE,2020-03-22 19:00:00,7,123,155.13541040921697,70.48243400419236,5.08513,108.365095,142.0941623333,159.044715,263.537318,9,5,371,370
AE,2020-03-22 20:00:00,8,124,149.1471695013476,77.65468815639558,5.0857483333,105.43042875,141.97668249999998,156.9153491667,263.1644033333,10,6,375,375
AE,2020-03-22 21:00:00,7,128,145.11836725781333,79.79390083671348,5.0038483333,105.15757541664999,141.831125,158.163085,263.33766099999997,9,4,383,383
AE,2020-03-22 22:00:00,8,131,141.5326809099245,82.53785263761587,5.05467,105.32884083335,141.7203496667,157.0216933333,264.4390643333,10,6,397,397
AE,2020-03-22 23:00:00,7,125,157.2225018866672,68.63018784997301,5.0124066667000005,127.6583975,141.8592496667,157.9328683333,263.4946283333,9,5,372,367
AL,2020-03-22 00:00:00,9,52,29.242718455123075,20.940501974343793,7.2050216666999995,7.31119291665,32.199056166649996,32.27803158335,101.90930999999999,9,5,146,146
AL,2020-03-22 01:00:00,10,53,28.9146079748434,20.942246465447383,7.115756666699999,7.33484,32.214562,32.2675816667,103.45871,10,6,151,151
AL,2020-03-22 02:00:00,10,53,28.82537447169811,21.163301655719103,5.1281183333,7.2737583333,32.207365,32.283556,102.037635,10,5,149,149
AL,2020-03-22 03:00:00,9,51,28.64354820261373,20.146173110301536,7.181583333300001,7.2818325,32.1825983333,32.265375,103.84300999999999,9,4,141,141
AL,2020-03-22 04:00:00,9,52,28.453719325636538,20.058391888495358,7.1109033333000005,7.350658749975001,32.197853499999994,32.2857828333,101.682195,9,5,148,148
AL,2020-03-22 05:00:00,8,51,28.817849416992164,20.048373958811545,7.20896,7.31936083335,32.1912666667,32.289854500000004,102.46491999999999,8,5,145,145
AL,2020-03-22 06:00:00,8,51,27.81719051633333,20.20221876033872,7.1866883333,7.2744275,32.203432,32.27140933335,102.74605,8,5,145,145
AL,2020-03-22 07:00:00,9,53,27.66449551823774,19.826448362687337,7.1735266667,7.3445116667,32.1843363333,32.293694,102.167215,9,7,155,155
AL,2020-03-22 08:00:00,11,55,28.62497458424363,20.542505479318912,7.1964633333000005,7.3304283333499995,32.217628000000005,32.3005826667,101.971275,11,7,159,159
AL,2020-03-22 09:00:00,10,54,28.338248888890742,20.926526463995412,7.1994333333,7.359866249975,32.210235,32.2955985,105.79426000000001,10,7,152,152
AL,2020-03-22 10:00:00,9,51,28.96375245752157,20.74575147330439,7.21243,7.3779691667,32.2408156667,32.3100055,104.42885,9,4,141,141
AL,2020-03-22 11:00:00,9,52,28.47406107051153,20.314403143114973,7.2365316666999995,7.320988749975001,32.27484,32.328651583325,100.254835,9,5,150,150
AL,2020-03-22 12:00:00,9,54,27.901997493824073,20.373179711093293,7.1978166667,7.447533750000001,32.27138266665,32.357257416675004,100.166395,9,7,156,156
