,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-04-29 00:00:00,9,191,67.59595616317439,88.44131818751879,5.0623783333,13.34421383335,23.729043333299998,109.1884916667,261.3439083333,11,6,572,572
AE,2020-04-29 01:00:00,9,194,62.12049402233611,89.70399421666484,5.0337316667000005,12.74659791665,16.206959166700003,84.77877375,261.4674786667,11,7,583,583
AE,2020-04-29 02:00:00,8,191,63.2439778106445,90.18774837335195,5.01971,12.78735833335,16.223512,103.14081416670001,261.37261566669997,10,6,575,573
AE,2020-04-29 03:00:00,9,195,61.10783024615233,89.52553666238695,5.0477333333,12.7494391667,16.2059193333,47.45149916665,261.40259433330004,11,8,590,590
AE,2020-04-29 04:00:00,8,194,62.45174709913766,89.46980772401137,5.0362233333,12.74242375,16.268188,75.0831183333,261.43942599999997,10,8,587,586
AE,2020-04-29 05:00:00,8,191,65.36997053420788,90.24587722694038,5.0139566667,12.77292833335,16.273609333299998,109.1385375,261.0692276667,10,6,574,574
AE,2020-04-29 06:00:00,8,195,64.97962215658208,89.70296352459012,5.0935183333,12.78602833335,16.2795273333,109.25509083335001,261.207071,10,9,592,589
AE,2020-04-29 07:00:00,8,189,68.17265884056665,90.6163028652717,5.0600133333,12.902194999999999,16.3135213333,109.5628183333,261.1254646667,10,6,564,561
AE,2020-04-29 08:00:00,10,201,63.82625982338312,88.90902222779073,5.0825833333,12.7537666667,16.2572716667,109.012755,261.2030796667,12,8,588,584
AE,2020-04-29 09:00:00,10,202,65.60890105561087,88.99408109872293,5.15741,12.713637916700002,16.2675225,109.57308416667499,261.39990766669996,12,9,596,594
AE,2020-04-29 10:00:00,8,192,68.0122668885406,90.51815444436488,5.053685,12.785939583350002,16.343130833300002,109.33053333332501,261.90748233330004,10,7,575,573
AE,2020-04-29 11:00:00,10,196,65.94876402176837,89.80902132808787,5.0033183333,12.74822,16.2204183333,109.40442,261.22065633330004,12,10,581,577
AE,2020-04-29 12:00:00,9,197,64.07402338003502,89.31663121740242,5.0760416667,12.749148333299999,16.2709043333,106.6619316667,261.1550926667,11,9,594,592
AE,2020-04-29 13:00:00,8,190,68.56520478807047,90.74870687940715,5.145225,12.878574166649999,16.3236755,109.949778333325,262.1115453333,10,7,568,562
AE,2020-04-29 14:00:00,8,195,66.6948806533364,89.88297134219246,5.04875,12.7854325,16.2368396667,109.5999175,261.2540303333,10,8,584,581
AE,2020-04-29 15:00:00,8,197,65.59904418747873,89.41909640150143,5.030435,12.7681416667,16.2961,109.25478500000001,261.2241113333,10,9,598,597
AE,2020-04-29 16:00:00,9,197,64.78274549018424,89.5124532545651,5.106238333299999,12.784075,16.298659,109.5102333333,261.1885066667,11,8,599,598
AE,2020-04-29 17:00:00,8,192,66.64479640781197,89.93631640821592,5.043215,12.874915416700002,16.36177416665,109.51648833329999,261.21887166669995,10,8,581,580
AE,2020-04-29 18:00:00,8,194,64.71017886735463,89.74815880407014,5.0448216667,12.838542499974999,16.302140333350003,109.36660666665,261.342461,10,7,585,584
AE,2020-04-29 19:00:00,9,198,64.49584617373485,89.56163442871913,5.040844,12.743143750025,16.283659999999998,109.44940416665,261.919118,11,9,605,600
AE,2020-04-29 20:00:00,9,200,61.62295205766597,88.83147099910828,5.0043766667,12.608795416649999,16.182615166650002,90.577590833325,261.0429086667,11,8,609,609
AE,2020-04-29 21:00:00,9,192,65.57825849045206,89.81644594964548,5.053625,12.765664583324998,16.316792999999997,109.48654666670001,261.09017566669996,11,6,579,577
AE,2020-04-29 22:00:00,8,189,67.60868802081112,91.17923651731618,5.0416566667,11.3145,14.7250136667,109.8686316667,261.7722876667,10,6,566,564
AE,2020-04-29 23:00:00,8,193,66.13886480293833,90.34852567990788,5.0014316667,11.265642333299999,14.6424036667,109.58678,261.53301899999997,10,7,577,574
AL,2020-04-29 00:00:00,9,50,59.79711101333601,38.5314673215405,15.228905,32.224865583325,32.307978166699996,115.28108,115.8727066667,9,4,138,138
AL,2020-04-29 01:00:00,9,52,61.94124731410385,39.25137958321714,15.15725,32.250452333350005,32.359103666699994,115.2331208333,115.981055,9,4,144,144
AL,2020-04-29 02:00:00,10,52,60.118724858976925,39.27015043664907,14.049449,32.2259308333,32.295432,115.14603041665,120.0309116667,10,5,146,146
AL,2020-04-29 03:00:00,9,52,60.55302327820386,38.72854801254835,15.10472,32.234208,32.3273455,115.331258749975,116.083385,9,5,146,146
AL,2020-04-29 04:00:00,10,51,57.90933640523138,37.47113636051175,8.449621666699999,32.232398,32.333515000000006,111.67937666665,115.7610966667,10,4,141,141
AL,2020-04-29 05:00:00,10,42,46.79910885714762,30.4944603042526,15.19536,32.229099166675,32.271769,32.828573833325,121.6048216667,10,5,116,116
AL,2020-04-29 06:00:00,10,41,48.807874016256086,39.31777835891108,15.164589999999999,32.2337486667,32.2795193333,32.398709999999994,194.012,10,5,112,112
AL,2020-04-29 07:00:00,10,51,53.48982755621175,37.812698148301735,6.1602766667,32.24149783335,32.334415,86.73550499999999,135.8777433333,10,6,145,144
AL,2020-04-29 08:00:00,9,38,36.77125912281052,19.44909047231798,6.362241666699999,32.22708125,32.2523145,32.358514500000005,107.728425,9,4,102,102
AL,2020-04-29 09:00:00,10,40,36.363230258334994,19.854718457745495,5.3906383333,32.224408666675004,32.27702333335,32.379271500025006,113.78048000000001,10,5,110,110
AL,2020-04-29 10:00:00,9,38,37.41278113509473,18.893232625540392,7.6724966667,32.2516570833,32.302592000000004,32.386296750025,107.433595,9,5,104,104
AL,2020-04-29 11:00:00,9,39,35.91859005128205,19.821873752502146,6.0711266667,32.24967266665,32.3433463333,32.46755616665,108.00544,9,4,105,105
AL,2020-04-29 12:00:00,9,38,37.02339700000264,18.742914258611428,14.953883333299999,32.267737250025,32.321061,32.392484249975,106.59133,9,4,102,102
