,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-06-02 00:00:00,10,286,98.72301771328561,83.82978838966116,5.1902326667,9.084383083325,137.51939883335,142.51593541665,267.61720533330003,13,8,858,858
AE,2020-06-02 01:00:00,9,285,98.2855942982432,83.95369182106518,5.17002,9.144351333300001,137.5374433333,142.5515803333,267.947114,12,7,855,855
AE,2020-06-02 02:00:00,10,286,97.6849322365962,84.05798933669595,5.2077233333,9.154198666700001,137.54814516665,142.5584610833,267.9825956667,13,8,860,860
AE,2020-06-02 03:00:00,9,286,98.20805720512733,83.85170273208051,5.06806,9.099387083300002,137.56339000000003,142.506739749975,267.770923,12,8,859,859
AE,2020-06-02 04:00:00,9,286,98.43595598216783,83.78756704868867,5.1935116667,9.1735020833,137.57717,142.5653759167,268.34790066669996,12,8,857,856
AE,2020-06-02 05:00:00,10,287,100.70175300580627,83.03363451858776,5.2793866667,9.1506796667,137.5908333333,142.63570049999998,268.50325699999996,13,10,863,863
AE,2020-06-02 06:00:00,9,288,101.86648954236178,82.67607446839096,5.1072883333,9.193762750024998,137.57270416665,142.559265916675,267.9743796667,12,8,861,856
AE,2020-06-02 07:00:00,9,287,100.6973386808373,83.12068153754599,5.2728866667,9.208962166700001,137.6713926667,142.6163121667,268.03773866669997,12,9,858,857
AE,2020-06-02 08:00:00,10,288,100.76255312152958,83.13308566615105,5.393707,9.154614250025,137.68345366665,142.57626850002498,268.0744343333,13,10,865,864
AE,2020-06-02 09:00:00,10,289,101.79340520645813,82.71245964086208,5.1632283333,9.203602333300001,137.6100326667,142.5884553333,267.69189866669996,13,10,868,862
AE,2020-06-02 10:00:00,10,286,101.76573024906442,82.85267002544528,5.20772,9.202398166675,137.6737403333,142.63722966665,267.84220566669995,13,9,855,853
AE,2020-06-02 11:00:00,9,287,100.86235069384466,83.19473403120796,5.335705,9.2127506667,137.618821,142.63669383335002,268.0778446667,12,9,860,855
AE,2020-06-02 12:00:00,10,289,100.29100181914701,83.22738951227134,5.1653366667,9.175105333300001,137.6143143333,142.5931706667,267.6358613333,13,9,866,864
AE,2020-06-02 13:00:00,9,288,101.85236253286976,82.64242140800954,5.2157216667,9.1754488333,137.62432666665,142.61610250002502,268.16354033330003,12,8,859,856
AE,2020-06-02 14:00:00,9,289,99.63328099354183,83.33812169250832,5.2412866667,9.181677,137.6222383333,142.6056056667,268.0470996667,12,11,871,867
AE,2020-06-02 15:00:00,10,289,101.52815633690588,82.73208942241376,5.1494683333,9.174555,137.61469,142.4474563333,268.6094473333,13,10,869,866
AE,2020-06-02 16:00:00,10,287,101.58096282683026,82.91110842747537,5.1116916667000005,9.1906263333,137.65628999999998,142.59021283335,268.363699,13,9,864,863
AE,2020-06-02 17:00:00,9,285,101.81553088596392,82.67256099671799,5.1909233333,9.2311213333,136.029887,142.6232923333,268.632362,12,7,852,851
AE,2020-06-02 18:00:00,9,285,100.12745370409402,83.33701063698484,5.1031833333,9.1816556667,135.9819203333,142.5814193333,268.0899186667,12,7,852,851
AE,2020-06-02 19:00:00,9,286,100.76423679254022,82.71152357720693,5.276269999999999,9.19755391665,135.984038,142.605948999975,267.5698956667,12,8,858,858
AE,2020-06-02 20:00:00,9,286,99.91944465477758,83.39950504434327,5.130028333299999,9.163577833325,135.9142445,142.53783925,268.4354456667,12,8,858,858
AE,2020-06-02 21:00:00,9,289,98.14083409723042,83.58263208165889,5.2074673332999994,9.102705333300001,135.9295133333,142.553727,268.219886,12,9,873,873
AE,2020-06-02 22:00:00,9,286,98.22582605710734,83.84567106478192,5.1035983333,9.126851583325001,135.85707,142.534862583325,267.9280093333,12,8,858,858
AE,2020-06-02 23:00:00,9,289,97.69295123021904,83.823272814972,5.01788,9.091826,135.8534756667,142.5353916667,267.906728,12,10,873,872
AL,2020-06-02 00:00:00,10,52,29.716172737175004,21.641127157672198,5.654261666699999,5.89065458335,33.66646416665,33.729522833349996,109.63623500000001,10,5,146,146
AL,2020-06-02 01:00:00,9,52,29.151569924365386,21.50827626201661,5.614855,5.963845,32.6133893333,32.702894916700004,109.254015,9,5,146,146
AL,2020-06-02 02:00:00,10,54,29.154691176542592,21.477914311172015,5.711683333300001,6.483550833325,32.596010166650004,32.6713078333,109.25031499999999,10,7,156,156
AL,2020-06-02 03:00:00,10,43,33.172781364341866,20.52328549239866,5.1249966667,32.5682898333,32.626336,32.6977241667,102.048105,10,5,119,119
AL,2020-06-02 04:00:00,8,36,40.14550581481667,24.539895599003668,15.90945,32.592400250024994,32.6594355,32.70454141665,145.325265,8,4,96,96
AL,2020-06-02 05:00:00,9,37,37.69932062162433,18.446757927002704,13.161387,32.6013806667,32.6339113333,32.696394,101.953685,9,5,101,101
AL,2020-06-02 06:00:00,9,39,37.79851804103078,18.05884626697148,13.703063,32.608136,32.666188,32.8005711667,101.224175,9,6,111,111
AL,2020-06-02 07:00:00,9,41,36.39731055771708,19.136721815712924,7.1261383333,32.652453,32.719895,32.8456503333,104.28745500000001,9,5,113,113
AL,2020-06-02 08:00:00,9,37,38.00066300000541,19.976967558297414,5.6250566667,32.648399,32.7091233333,32.7759396667,104.67920500000001,9,4,99,99
AL,2020-06-02 09:00:00,9,41,35.95823066666828,20.098327743502,5.0717016667,32.637054,32.6909686667,32.7928636667,104.01573499999999,9,4,111,111
AL,2020-06-02 10:00:00,9,41,40.01349321463416,38.422388553334706,5.0370566667,32.6601343333,32.7132896667,32.808865999999995,248.69704500000003,9,5,113,113
AL,2020-06-02 11:00:00,9,38,38.25940413859211,20.160379053093614,6.1775183333,32.657674500025,32.69874616665,32.7970089167,103.877955,9,5,104,104
AL,2020-06-02 12:00:00,9,37,41.554287090089176,31.24065766057844,11.1159316667,32.6699836667,32.724669,32.776778,160.78865,9,4,99,99
AL,2020-06-02 13:00:00,8,37,39.3884183927946,19.751671868629202,15.962779999999999,32.668945,32.721501,32.8165636667,104.818175,8,5,101,101
