,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-06-05 00:00:00,11,300,95.85028096666598,83.27405908051342,5.1637766667000005,9.068272250024998,135.02063816664997,142.408550249975,268.58271,14,11,877,875
AE,2020-06-05 01:00:00,10,296,95.81632171847323,83.61266441295491,5.1649416667,9.086741333300001,135.0951186667,142.484355999975,267.528366,13,14,894,894
AE,2020-06-05 02:00:00,11,291,96.73304896208766,83.78417017661042,5.0198283333,9.103344333349998,135.1846273333,142.55636116670001,268.0416516667,14,9,879,878
AE,2020-06-05 03:00:00,9,287,97.77666230847949,83.91471707026318,5.04557,9.14679583335,135.21551100000002,142.5557583333,267.74470233330004,12,9,865,863
AE,2020-06-05 04:00:00,10,290,96.63688156184207,83.93160397125125,5.0859083333,9.138229250025,135.19864933335,142.519048250025,268.2153266667,13,10,874,874
AE,2020-06-05 05:00:00,9,291,98.51667794536108,83.27953119610206,5.1991716667,9.14769283335,135.1908633333,142.55653966665,269.8291453333,12,11,876,873
AE,2020-06-05 06:00:00,9,288,99.55214785301035,82.93076600104641,5.2238733333,9.16249166665,135.19019483329998,142.5953646667,267.8003093333,12,9,867,865
AE,2020-06-05 07:00:00,9,288,99.3261846278938,83.14621818559172,5.1309733333,9.157313249975001,135.2213931667,142.59814466665,268.4245546667,12,8,859,858
AE,2020-06-05 08:00:00,9,285,100.7715499490063,82.8232567947999,5.2579139999999995,9.2438886667,135.2304646667,142.5536673333,267.51233199999996,12,8,854,851
AE,2020-06-05 09:00:00,9,285,98.35442246607927,83.99535105888656,5.1905683333,9.2095296667,135.24892,142.59239499999998,267.7246373333,12,7,853,848
AE,2020-06-05 10:00:00,9,287,96.39806655075606,84.41720666983328,5.211835,9.21680933335,135.2985843333,142.53764416665,268.1139686667,12,8,863,863
AE,2020-06-05 11:00:00,9,282,104.186412333095,95.54080866165124,5.1531283333,9.21228675,135.32191383334998,142.58713675,887.83485,12,8,838,830
AE,2020-06-05 12:00:00,9,283,101.61251184287627,83.30545907126006,5.200115,9.1430265,135.2523613333,142.63493699999998,267.91391066669996,12,8,841,840
AE,2020-06-05 13:00:00,9,284,101.34982417370746,83.07304098480355,5.1141266667,9.15283883335,135.29216,142.581657250025,268.0634586667,12,7,845,841
AE,2020-06-05 14:00:00,9,283,101.94285503509896,82.81915827595765,5.264625,9.18883783335,135.2847756667,142.5912015,268.232973,12,8,844,841
AE,2020-06-05 15:00:00,9,286,102.11468229242239,82.40849780960335,5.1108366667,9.244890666675,135.26281949999998,142.580113500025,268.0167333333,12,8,853,846
AE,2020-06-05 16:00:00,9,283,100.88276273557425,83.19432182055505,5.3422716667,9.202791833349998,135.2966466667,142.60281733329998,268.1006366667,12,7,843,841
AE,2020-06-05 17:00:00,9,285,101.24445911520485,82.87472613018629,5.16332,9.220463666699999,135.28243700000002,142.6088976667,267.609662,12,7,848,846
AE,2020-06-05 18:00:00,9,286,101.82769289883498,82.38978948437202,5.1343666667,9.2719784167,135.2640055,142.61593325,268.5403246667,12,8,855,852
AE,2020-06-05 19:00:00,9,286,101.55339353100177,82.3614980216026,5.184755,9.219651166675,135.2446675,142.5777705833,268.463046,12,8,855,852
AE,2020-06-05 20:00:00,9,286,99.84402401398708,83.84166199733278,5.3033053333,9.115131166675,133.486025,142.603405166675,271.3178573333,12,8,857,856
AE,2020-06-05 21:00:00,9,289,99.85990952860625,83.49544534766162,5.1822566667,9.155893666699999,133.41135500000001,142.5541143333,270.7699963333,12,10,872,866
AE,2020-06-05 22:00:00,10,288,101.10836623634196,83.23860987418607,5.2074866667,9.102898666675,133.45269583335,142.557923333325,271.0114976667,13,11,866,862
AE,2020-06-05 23:00:00,10,289,101.22481436320656,83.08254410936544,5.2107883333,9.1011066667,133.4773283333,142.5891456667,270.8706016667,13,10,869,867
AL,2020-06-05 00:00:00,9,38,38.20797729824212,19.920323678971613,5.0497533333,33.6726791667,33.7260068333,33.83669716665,109.858305,9,4,102,102
AL,2020-06-05 01:00:00,9,37,38.577698288286484,19.94157478628276,5.80641,32.625766999999996,33.685043666700004,33.8043653333,110.91378,9,4,99,99
AL,2020-06-05 02:00:00,9,40,36.40767950333499,20.445254902481835,5.1833416667000005,32.586854500025,32.638012,32.70935175,110.79146999999999,9,5,110,110
AL,2020-06-05 03:00:00,10,40,36.22618314,19.73522899236231,5.1557466667,32.59988883335,32.65019216665,32.7335476667,102.34291,10,6,112,112
AL,2020-06-05 04:00:00,10,38,37.315660228068424,19.29986407611389,13.532223000000002,32.610577500024995,32.66984516665,32.753657499975,101.82559499999999,10,5,104,104
AL,2020-06-05 05:00:00,8,37,38.61526198738648,18.660047869069885,15.161320000000002,32.6015126667,32.646914333299996,32.7197736667,101.832225,8,5,101,101
AL,2020-06-05 06:00:00,9,38,38.584392321052654,20.936051639168458,13.341334,32.618680833350005,32.66124666665,32.750877499975005,107.627145,9,6,106,106
AL,2020-06-05 07:00:00,9,38,37.123647982460525,19.5320739963472,8.868089999999999,32.612461416675,32.644075,32.7216101667,102.35144,9,4,102,102
AL,2020-06-05 08:00:00,9,40,36.45078625333749,19.549373577750224,5.5890316666999995,32.608834333299995,32.701251166700004,32.764052000025,102.441895,9,5,110,110
AL,2020-06-05 09:00:00,9,38,37.528584096489475,19.177772662779088,11.914736666700001,32.61221958335,32.6704855,32.781526999975,102.58581,9,4,102,102
AL,2020-06-05 10:00:00,10,39,36.41044320513334,19.89626389670994,5.974056666699999,32.601609999999994,32.6368856667,32.72105516665,102.630865,10,5,107,107
AL,2020-06-05 11:00:00,9,43,34.34922810078138,20.396000179512598,5.2624533333,32.61936233335,32.6774113333,32.7593431667,102.177125,9,5,119,119
AL,2020-06-05 12:00:00,10,39,36.40837558974103,19.816376904915305,5.9112783333,32.625741500000004,32.689759333299996,32.756239,102.847645,10,5,107,107
