,,probe_id,avg,avg,avg,avg,avg,avg,avg,avg,src_addr,dst_addr,sent,received
,,nunique,count,mean,std,min,25%,50%,75%,max,nunique,nunique,sum,sum
country_code,timestamp,,,,,,,,,,,,,
AE,2020-06-25 00:00:00,9,260,106.99627702871804,83.7990447419249,5.1921683333,11.2956215,140.17224983335,143.372965500025,265.85064666669996,12,9,790,790
AE,2020-06-25 01:00:00,8,258,107.72717037855347,83.55645657231705,5.2159316667,11.342264083324999,140.20060316669998,143.3255139167,265.823021,11,9,780,780
AE,2020-06-25 02:00:00,9,258,107.72485832377593,83.57874515620402,5.1841099999999996,11.371043583325,140.17318583335,143.39102816665,265.4283286667,12,10,780,780
AE,2020-06-25 03:00:00,8,257,108.23958241244857,83.52753551710713,5.1438483333,11.3670833333,140.23351100000002,143.410065,266.52117733330005,11,8,775,775
AE,2020-06-25 04:00:00,8,257,108.20593680285214,83.5713988971037,5.25939,11.3888683333,140.2357363333,143.4324203333,265.879425,11,8,775,775
AE,2020-06-25 05:00:00,8,257,108.73638721660191,83.34936576584269,5.272785,11.486581,140.2498163333,143.4246623333,265.72095866669997,11,9,775,775
AE,2020-06-25 06:00:00,8,258,108.32782140025814,83.33723455301165,5.3234699999999995,11.45208508335,140.26118666665002,143.435624999975,265.9430893333,11,10,780,780
AE,2020-06-25 07:00:00,9,258,107.76382418785691,83.59270395574227,5.3074699999999995,11.4514829167,140.30027133335,143.45798641665002,265.812256,12,9,780,780
AE,2020-06-25 08:00:00,9,260,107.4097262587185,83.61215859709274,5.0727173333,11.431439916649998,140.24621083335,143.4757100833,265.984148,12,9,784,784
AE,2020-06-25 09:00:00,8,259,107.76401359202045,83.43370889182954,5.2649416667,11.49128,140.2877096667,143.49474883335,265.29664133330004,11,11,785,785
AE,2020-06-25 10:00:00,8,257,108.59674075771949,83.28831252046967,5.2395633333,11.493153666700001,140.3074813333,143.5004246667,265.5056633333,11,9,775,775
AE,2020-06-25 11:00:00,8,258,108.17925117829465,83.40395629257507,5.2653099999999995,11.480137249999999,140.25173766665,143.5111604167,265.919513,11,10,780,780
AE,2020-06-25 12:00:00,8,258,108.28115924547868,83.42952397213388,5.2668316667,11.46099816665,140.34073533335,143.48048358329999,265.53690866669996,11,10,780,780
AE,2020-06-25 13:00:00,9,258,107.96075793462794,83.64609612121694,5.2575083333,11.476427750025,140.2424236667,143.517944583325,266.3397933333,12,9,780,780
AE,2020-06-25 14:00:00,9,258,107.89212528888956,83.61784909378291,5.206575,11.4678026667,140.35626216665,143.50167191665,265.9982033333,12,11,782,781
AE,2020-06-25 15:00:00,9,258,108.71385754909348,84.02715075560647,5.089755,11.431621749974997,142.2436155,146.34880916667498,265.615985,12,8,776,776
AE,2020-06-25 16:00:00,8,258,109.03254166330963,83.70626161942955,5.2123033332999995,11.4495833333,141.73336,145.710514250025,265.395531,11,10,780,780
AE,2020-06-25 17:00:00,9,259,107.57292875572782,83.59020499332789,5.1748449999999995,11.468270833350001,140.2728533333,143.4726528333,266.31854599999997,12,11,784,781
AE,2020-06-25 18:00:00,10,259,107.55746705276454,83.64439032520423,5.1040983333,11.4839956667,140.2186286667,143.468809,265.9289686667,13,10,783,783
AE,2020-06-25 19:00:00,8,255,109.04245525620829,83.45252511987822,5.200130000000001,11.432927833299999,140.3504756667,143.4922123333,265.73496366669997,11,7,765,765
AE,2020-06-25 20:00:00,9,257,107.99669866147903,83.75882884937681,5.2513083333,11.4155806667,137.5646096667,142.22361999999998,268.321273,12,8,767,767
AE,2020-06-25 21:00:00,10,259,107.28126987515944,83.9481087807907,5.0419716667,11.37408016665,137.5331186667,142.202925,268.0678996667,13,9,783,783
AE,2020-06-25 22:00:00,9,257,107.92483916342647,83.86232255213464,5.201525,11.384284,137.5302313333,142.201829,268.466356,12,7,771,771
AE,2020-06-25 23:00:00,9,257,107.90868228923694,83.71906819820043,5.1538083333,11.3615983333,137.47843400000002,142.1849603333,268.7514126667,12,8,773,771
AL,2020-06-25 00:00:00,8,38,37.81062619999474,19.542018533204732,5.15557,32.608031749975,32.663502166650005,32.735801999975,106.010805,8,6,106,106
AL,2020-06-25 01:00:00,8,36,39.734656944436104,21.949526219256917,15.82078,32.59195116665,32.6518748333,32.760070833325,110.58369499999999,8,4,96,96
AL,2020-06-25 02:00:00,10,39,37.08582482393846,19.588738741897632,6.306756666699999,32.605359500000006,32.647337666700004,32.74431283335,105.96399,10,6,109,109
AL,2020-06-25 03:00:00,8,36,38.70685739814721,19.321245389154264,15.859025,32.599731166649995,32.64316983335,32.717221499975,106.884445,8,4,96,96
AL,2020-06-25 04:00:00,9,37,38.01526763963244,19.480571954412863,12.796814999999999,32.6164093333,32.64999,32.7380163333,105.91793,9,5,101,101
AL,2020-06-25 05:00:00,9,39,37.04675912478462,19.652017063644045,5.954166000000001,32.5839831667,32.617405,32.703338333350004,106.24076000000001,9,7,111,111
AL,2020-06-25 06:00:00,9,38,37.890420280702635,19.210440091112083,13.102876,32.59940533335,32.64265016665,32.763184166675,106.227725,9,6,106,106
AL,2020-06-25 07:00:00,10,43,35.47638431007674,19.651941684257128,10.491796666699999,32.615436,32.6700916667,32.767935,107.1443,10,6,121,121
AL,2020-06-25 08:00:00,9,40,35.44372777667001,19.189856311359392,5.434658333300001,32.6217398333,32.66283133335,32.706373916675,106.49824,9,7,112,112
AL,2020-06-25 09:00:00,10,40,36.0128575833325,20.261689497363466,6.843281666699999,32.6223843333,32.68240066665,32.84636441665,107.37463000000001,10,6,110,110
AL,2020-06-25 10:00:00,9,38,37.22106435964737,20.03881705096367,5.5998166667,32.688618166675,32.7462955,32.845757000025,105.59879,9,5,104,104
AL,2020-06-25 11:00:00,10,38,37.13120218421578,20.071121633461335,5.2045966667000005,32.72366333335,32.766033,32.887818833299995,106.48472,10,5,104,104
AL,2020-06-25 12:00:00,10,38,37.11473550877105,20.045220480555287,5.045185,32.690730916700005,32.7509933333,32.812168083325,106.5293,10,5,104,104
